1.00000000,0.00150507
2.00000000,0.00149216
3.00000000,0.00151563
4.00000000,0.00144785
5.00000000,0.00155671
6.00000000,0.00164064
7.00000000,0.00171253
8.00000000,0.00160249
9.00000000,0.00178002
10.00000000,0.00167732
11.00000000,0.00185544
12.00000000,0.00160983
13.00000000,0.00188801
14.00000000,0.00169727
15.00000000,0.00178002
16.00000000,0.00183402
17.00000000,0.00187451
18.00000000,0.00190767
19.00000000,0.00174863
20.00000000,0.00165150
21.00000000,0.00186131
22.00000000,0.00175068
23.00000000,0.00191970
24.00000000,0.00183079
25.00000000,0.00173102
26.00000000,0.00174188
27.00000000,0.00194083
28.00000000,0.00185309
29.00000000,0.00197780
30.00000000,0.00195286
31.00000000,0.00205087
32.00000000,0.00204882
33.00000000,0.00179851
34.00000000,0.00177005
35.00000000,0.00195932
36.00000000,0.00194347
37.00000000,0.00183578
38.00000000,0.00210604
39.00000000,0.00181113
40.00000000,0.00179998
41.00000000,0.00192146
42.00000000,0.00179616
43.00000000,0.00183754
44.00000000,0.00197252
45.00000000,0.00178883
46.00000000,0.00176124
47.00000000,0.00172808
48.00000000,0.00190620
49.00000000,0.00196137
50.00000000,0.00194934
51.00000000,0.00222459
52.00000000,0.00199834
53.00000000,0.00203855
54.00000000,0.00194171
55.00000000,0.00169199
56.00000000,0.00199629
57.00000000,0.00208198
58.00000000,0.00193115
59.00000000,0.00208110
60.00000000,0.00208990
61.00000000,0.00195492
62.00000000,0.00205087
63.00000000,0.00212541
64.00000000,0.00208462
65.00000000,0.00213538
66.00000000,0.00197868
67.00000000,0.00246873
68.00000000,0.00214683
69.00000000,0.00216443
70.00000000,0.00233962
71.00000000,0.00217999
72.00000000,0.00224836
73.00000000,0.00218439
74.00000000,0.00219231
75.00000000,0.00222928
76.00000000,0.00222635
77.00000000,0.00229061
78.00000000,0.00247930
79.00000000,0.00245524
80.00000000,0.00238980
81.00000000,0.00226596
82.00000000,0.00239772
83.00000000,0.00235458
84.00000000,0.00221109
85.00000000,0.00245582
86.00000000,0.00235869
87.00000000,0.00249280
88.00000000,0.00253740
89.00000000,0.00224660
90.00000000,0.00240065
91.00000000,0.00240212
92.00000000,0.00231350
93.00000000,0.00239655
94.00000000,0.00245113
95.00000000,0.00240154
96.00000000,0.00262074
97.00000000,0.00238980
98.00000000,0.00250072
99.00000000,0.00253329
100.00000000,0.00249426
101.00000000,0.00240036
102.00000000,0.00243675
103.00000000,0.00243822
104.00000000,0.00253182
105.00000000,0.00259521
106.00000000,0.00254180
107.00000000,0.00270642
108.00000000,0.00258582
109.00000000,0.00273547
110.00000000,0.00280120
111.00000000,0.00281529
112.00000000,0.00289657
113.00000000,0.00280502
114.00000000,0.00304036
115.00000000,0.00313925
116.00000000,0.00296817
117.00000000,0.00318297
118.00000000,0.00302187
119.00000000,0.00300339
120.00000000,0.00321232
121.00000000,0.00330945
122.00000000,0.00326778
123.00000000,0.00309377
124.00000000,0.00323638
125.00000000,0.00299546
126.00000000,0.00312164
127.00000000,0.00330094
128.00000000,0.00300163
129.00000000,0.00327805
130.00000000,0.00325956
131.00000000,0.00342301
132.00000000,0.00317887
133.00000000,0.00326983
134.00000000,0.00327218
135.00000000,0.00343533
136.00000000,0.00319677
137.00000000,0.00348346
138.00000000,0.00342858
139.00000000,0.00335346
140.00000000,0.00336990
141.00000000,0.00334378
142.00000000,0.00340804
143.00000000,0.00325809
144.00000000,0.00307704
145.00000000,0.00321789
146.00000000,0.00342154
147.00000000,0.00320293
148.00000000,0.00325516
149.00000000,0.00328098
150.00000000,0.00352571
151.00000000,0.00336667
152.00000000,0.00334671
153.00000000,0.00326396
154.00000000,0.00334378
155.00000000,0.00331385
156.00000000,0.00314805
157.00000000,0.00328392
158.00000000,0.00325809
159.00000000,0.00333908
160.00000000,0.00335317
161.00000000,0.00323051
162.00000000,0.00345998
163.00000000,0.00328920
164.00000000,0.00332177
165.00000000,0.00342389
166.00000000,0.00321701
167.00000000,0.00340129
168.00000000,0.00347143
169.00000000,0.00340599
170.00000000,0.00337665
171.00000000,0.00360348
172.00000000,0.00344737
173.00000000,0.00351750
174.00000000,0.00358587
175.00000000,0.00346292
176.00000000,0.00341597
177.00000000,0.00353129
178.00000000,0.00353804
179.00000000,0.00360201
180.00000000,0.00366715
181.00000000,0.00354039
182.00000000,0.00349754
183.00000000,0.00369239
184.00000000,0.00347935
185.00000000,0.00350253
186.00000000,0.00362314
187.00000000,0.00359614
188.00000000,0.00379774
189.00000000,0.00362783
