1.00000000,0.00189124
2.00000000,0.00192205
3.00000000,0.00169757
4.00000000,0.00195521
5.00000000,0.00209606
6.00000000,0.00208198
7.00000000,0.00223955
8.00000000,0.00212453
9.00000000,0.00219730
10.00000000,0.00214947
11.00000000,0.00228885
12.00000000,0.00205146
13.00000000,0.00222576
14.00000000,0.00216619
15.00000000,0.00230969
16.00000000,0.00230910
17.00000000,0.00230235
18.00000000,0.00226714
19.00000000,0.00238716
20.00000000,0.00214741
21.00000000,0.00239684
22.00000000,0.00217060
23.00000000,0.00254033
24.00000000,0.00245083
25.00000000,0.00237190
26.00000000,0.00225599
27.00000000,0.00240887
28.00000000,0.00241327
29.00000000,0.00237248
30.00000000,0.00251128
31.00000000,0.00248751
32.00000000,0.00232964
33.00000000,0.00242442
34.00000000,0.00239801
35.00000000,0.00240242
36.00000000,0.00244878
37.00000000,0.00229091
38.00000000,0.00253329
39.00000000,0.00225716
40.00000000,0.00232553
41.00000000,0.00239449
42.00000000,0.00219877
43.00000000,0.00229707
44.00000000,0.00255002
45.00000000,0.00235048
46.00000000,0.00233580
47.00000000,0.00245347
48.00000000,0.00246961
49.00000000,0.00257789
50.00000000,0.00267884
51.00000000,0.00264949
52.00000000,0.00262983
53.00000000,0.00238217
54.00000000,0.00255002
55.00000000,0.00249690
56.00000000,0.00265859
57.00000000,0.00279269
58.00000000,0.00256410
59.00000000,0.00270319
60.00000000,0.00265742
61.00000000,0.00259022
62.00000000,0.00268735
63.00000000,0.00279181
64.00000000,0.00263570
65.00000000,0.00287368
66.00000000,0.00284141
67.00000000,0.00308232
68.00000000,0.00304417
69.00000000,0.00282761
70.00000000,0.00287809
71.00000000,0.00278917
72.00000000,0.00305650
73.00000000,0.00290831
74.00000000,0.00281441
75.00000000,0.00288777
76.00000000,0.00267913
77.00000000,0.00294528
78.00000000,0.00305034
79.00000000,0.00287016
80.00000000,0.00308907
81.00000000,0.00312546
82.00000000,0.00294147
83.00000000,0.00308819
84.00000000,0.00295467
85.00000000,0.00299194
86.00000000,0.00308320
87.00000000,0.00315422
88.00000000,0.00322904
89.00000000,0.00296524
90.00000000,0.00301806
91.00000000,0.00318620
92.00000000,0.00295556
93.00000000,0.00321877
94.00000000,0.00302686
95.00000000,0.00321378
96.00000000,0.00323168
97.00000000,0.00316478
98.00000000,0.00305738
99.00000000,0.00308790
100.00000000,0.00312986
101.00000000,0.00300632
102.00000000,0.00319266
103.00000000,0.00317329
104.00000000,0.00296054
105.00000000,0.00313367
106.00000000,0.00325956
107.00000000,0.00312135
108.00000000,0.00315539
109.00000000,0.00317446
110.00000000,0.00315979
111.00000000,0.00317270
112.00000000,0.00313544
113.00000000,0.00320938
114.00000000,0.00335933
115.00000000,0.00345705
116.00000000,0.00330857
117.00000000,0.00344267
118.00000000,0.00339425
119.00000000,0.00322464
120.00000000,0.00337166
121.00000000,0.00342653
122.00000000,0.00340804
123.00000000,0.00333468
124.00000000,0.00350371
125.00000000,0.00334290
126.00000000,0.00340482
127.00000000,0.00349050
128.00000000,0.00344443
129.00000000,0.00336373
130.00000000,0.00343416
131.00000000,0.00347700
132.00000000,0.00348610
133.00000000,0.00333908
134.00000000,0.00358880
135.00000000,0.00361140
136.00000000,0.00372555
137.00000000,0.00338545
138.00000000,0.00354479
139.00000000,0.00352131
140.00000000,0.00336403
141.00000000,0.00338926
142.00000000,0.00350107
143.00000000,0.00330769
144.00000000,0.00334936
145.00000000,0.00364338
146.00000000,0.00336491
147.00000000,0.00344883
148.00000000,0.00349872
149.00000000,0.00354890
150.00000000,0.00350136
151.00000000,0.00334994
152.00000000,0.00348551
153.00000000,0.00340775
154.00000000,0.00353246
155.00000000,0.00363781
156.00000000,0.00338193
157.00000000,0.00338780
158.00000000,0.00344267
159.00000000,0.00334495
160.00000000,0.00338251
161.00000000,0.00354215
162.00000000,0.00356005
163.00000000,0.00361169
164.00000000,0.00339102
165.00000000,0.00360964
166.00000000,0.00337547
167.00000000,0.00356533
168.00000000,0.00342037
169.00000000,0.00347524
170.00000000,0.00349901
171.00000000,0.00370501
172.00000000,0.00351779
173.00000000,0.00336227
174.00000000,0.00365395
175.00000000,0.00357707
176.00000000,0.00353980
177.00000000,0.00355477
178.00000000,0.00345206
179.00000000,0.00354626
180.00000000,0.00374110
181.00000000,0.00363693
182.00000000,0.00351720
183.00000000,0.00363253
184.00000000,0.00345998
185.00000000,0.00346233
186.00000000,0.00348287
187.00000000,0.00368593
188.00000000,0.00362871
189.00000000,0.00357178
190.00000000,0.00361199
191.00000000,0.00372936
192.00000000,0.00360377
193.00000000,0.00371498
194.00000000,0.00360670
195.00000000,0.00362138
196.00000000,0.00359497
197.00000000,0.00368858
198.00000000,0.00379832
199.00000000,0.00354714
200.00000000,0.00364603
201.00000000,0.00353628
202.00000000,0.00357032
203.00000000,0.00366862
204.00000000,0.00374433
205.00000000,0.00356005
206.00000000,0.00357267
207.00000000,0.00360113
208.00000000,0.00372085
209.00000000,0.00349461
210.00000000,0.00374081
211.00000000,0.00346116
212.00000000,0.00355212
213.00000000,0.00373230
214.00000000,0.00378688
215.00000000,0.00360758
216.00000000,0.00345147
217.00000000,0.00371557
218.00000000,0.00351779
219.00000000,0.00379686
220.00000000,0.00370002
221.00000000,0.00380155
222.00000000,0.00373200
223.00000000,0.00356973
224.00000000,0.00385085
225.00000000,0.00358382
226.00000000,0.00383354
227.00000000,0.00369767
228.00000000,0.00375401
229.00000000,0.00369943
230.00000000,0.00376340
231.00000000,0.00382150
232.00000000,0.00362314
233.00000000,0.00377866
234.00000000,0.00368858
235.00000000,0.00376252
236.00000000,0.00369415
237.00000000,0.00390719
238.00000000,0.00376780
239.00000000,0.00394475
240.00000000,0.00379099
241.00000000,0.00382532
242.00000000,0.00370648
243.00000000,0.00383735
244.00000000,0.00385349
245.00000000,0.00368858
246.00000000,0.00364720
