Data from 622nm_USB4H101871__0__11-48-21-014.txt Node

Date: Fri Mar 05 11:48:21 CET 2021
User: Praktikum
Spectrometer: USB4H10187
Trigger mode: 4
Integration Time (sec): 2,900000E-2
Scans to average: 15
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
176,795	-27,57
177,017	-27,57
177,239	-27,57
177,461	-34,53
177,683	-44,77
177,905	-6,27
178,127	13,25
178,349	-5,04
178,571	-9,41
178,793	18,03
179,015	4,79
179,237	2,74
179,459	0,69
179,681	-15,01
179,903	-9,82
180,124	-8,18
180,346	14,21
180,568	3,56
180,79	54,76
181,012	52,03
181,234	106,51
181,455	76,88
181,677	59,13
181,899	70,87
182,121	74,15
182,342	78,11
182,564	84,52
182,786	61,18
183,007	86,71
183,229	87,12
183,451	60,9
183,673	64,32
183,894	95,72
184,116	72,78
184,337	84,93
184,559	83,84
184,781	82,07
185,002	97,22
185,224	85,75
185,445	79,47
185,667	57,08
185,889	58,04
186,11	64,73
186,332	71,55
186,553	92,17
186,775	69,23
186,996	80,02
187,218	81,66
187,439	87,25
187,661	91,9
187,882	93,67
188,103	92,31
188,325	91,35
188,546	79,06
188,768	81,11
188,989	86,16
189,211	92,31
189,432	91,62
189,653	92,72
189,875	83,57
190,096	89,99
190,317	76,88
190,539	94,63
190,76	103,91
190,981	85,75
191,202	66,78
191,424	90,53
191,645	49,16
191,866	86,3
192,087	74,69
192,309	65,68
192,53	76,47
192,751	66,09
192,972	67,18
193,193	84,8
193,415	78,24
193,636	103,5
193,857	79,88
194,078	79,88
194,299	79,47
194,52	96,4
194,741	75,65
194,962	85,21
195,183	76,47
195,404	105,28
195,625	88,21
195,846	73,06
196,067	72,92
196,288	89,58
196,509	100,91
196,73	122,48
196,951	63,09
197,172	92,99
197,393	84,93
197,614	91,62
197,835	105,14
198,056	76,33
198,277	84,93
198,498	66,23
198,719	87,39
198,94	89,17
199,161	82,75
199,381	88,21
199,602	70,87
199,823	80,56
200,044	90,67
200,265	90,4
200,485	77,97
200,706	79,88
200,927	91,08
201,148	90,12
201,368	82,89
201,589	84,11
201,81	101,32
202,031	143,23
202,251	103,78
202,472	93,13
202,693	107,05
202,913	106,1
203,134	77,7
203,355	85,34
203,575	93,26
203,796	130,94
204,016	92,03
