Zeit	Kanal A	Kanal B
(ms)	(V)	(V)

0.48144001	0.03946235	-0.47490160
0.48552001	0.03158834	-0.47490160
0.48960001	0.03158834	-0.47490160
0.49368001	0.03158834	-0.47490160
0.49776001	0.03946235	-0.47490160
0.50184001	0.03158834	-0.63361220
0.50592001	0.03946235	-0.63361220
0.51000001	0.03158834	-0.63361220
0.51408001	0.03946235	-0.63361220
0.51816001	0.03946235	-0.63361220
0.52224001	0.03946235	-0.63361220
0.52632001	0.03946235	-0.63361220
0.53040001	0.03158834	-0.63361220
0.53448001	0.03946235	-0.63361220
0.53856001	0.03946235	-0.63361220
0.54264001	0.03946235	-0.63361220
0.54672001	0.03946235	-0.63361220
0.55080001	0.03946235	-0.63361220
0.55488001	0.03946235	-0.63361220
0.55896001	0.03946235	-0.63361220
0.56304001	0.03946235	-0.63361220
0.56712001	0.03946235	-0.63361220
0.57120001	0.03946235	-0.63361220
0.57528001	0.03946235	-0.63361220
0.57936001	0.03946235	-0.63361220
0.58344001	0.03946235	-0.63361220
0.58752001	0.03946235	-0.63361220
0.59160001	0.03946235	-0.63361220
0.59568001	0.03946235	-0.63361220
0.59976001	0.03946235	-0.63361220
0.60384001	0.03946235	-0.63361220
0.60792001	0.03946235	-0.63361220
0.61200001	0.03946235	-0.63361220
0.61608001	0.03946235	-0.63361220
0.62016001	0.03946235	-0.63361220
0.62424001	0.03946235	-0.63361220
0.62832001	0.03946235	-0.63361220
0.63240001	0.03946235	-0.63361220
0.63648001	0.03946235	-0.63361220
0.64056001	0.03946235	-0.63361220
0.64464001	0.04736713	-0.63361220
0.64872001	0.03946235	-0.63361220
0.65280001	0.03946235	-0.63361220
0.65688001	0.03946235	-0.63361220
0.66096001	0.03946235	-0.63361220
0.66504001	0.03946235	-0.63361220
0.66912001	0.04736713	-0.63361220
0.67320001	0.03946235	-0.63361220
0.67728001	0.03946235	-0.63361220
0.68136001	0.04736713	-0.63361220
0.68544001	0.04736713	-0.63361220
0.68952001	0.04736713	-0.63361220
0.69360001	0.04736713	-0.63361220
0.69768001	0.04736713	-0.63361220
0.70176001	0.04736713	-0.63361220
0.70584001	0.04736713	-0.63361220
0.70992001	0.04736713	-0.79170770
0.71400001	0.04736713	-0.79170770
0.71808001	0.04736713	-0.79170770
0.72216001	0.04736713	-0.79170770
0.72624001	0.04736713	-0.79170770
0.73032001	0.04736713	-0.79170770
0.73440001	0.04736713	-0.79170770
0.73848001	0.04736713	-0.79170770
0.74256001	0.04736713	-0.79170770
0.74664001	0.04736713	-0.79170770
0.75072001	0.04736713	-0.79170770
0.75480001	0.04736713	-0.79170770
0.75888001	0.04736713	-0.79170770
0.76296001	0.04736713	-0.79170770
0.76704001	0.04736713	-0.79170770
0.77112001	0.04736713	-0.79170770
0.77520001	0.04736713	-0.79170770
0.77928001	0.04736713	-0.79170770
0.78336001	0.04736713	-0.79170770
0.78744001	0.04736713	-0.79170770
0.79152001	0.04736713	-0.79170770
0.79560001	0.04736713	-0.79170770
0.79968001	0.04736713	-0.79170770
0.80376001	0.04736713	-0.79170770
0.80784001	0.04736713	-0.79170770
0.81192001	0.04736713	-0.79170770
0.81600001	0.04736713	-0.79170770
0.82008001	0.04736713	-0.79170770
0.82416001	0.05527190	-0.79170770
0.82824001	0.05527190	-0.79170770
0.83232001	0.05527190	-0.79170770
0.83640001	0.05527190	-0.79170770
0.84048001	0.05527190	-0.79170770
0.84456001	0.05527190	-0.79170770
0.84864001	0.05527190	-0.79170770
0.85272001	0.05527190	-0.95041830
0.85680001	0.05527190	-0.95041830
0.86088001	0.05527190	-0.95041830
0.86496001	0.05527190	-0.95041830
0.86904001	0.05527190	-0.95041830
0.87312001	0.05527190	-0.95041830
0.87720001	0.05527190	-0.95041830
0.88128001	0.05527190	-0.95041830
0.88536001	0.05527190	-0.95041830
0.88944001	0.05527190	-0.95041830
0.89352001	0.05527190	-0.95041830
0.89760001	0.05527190	-0.95041830
0.90168001	0.05527190	-0.95041830
0.90576001	0.05527190	-0.95041830
0.90984001	0.05527190	-0.95041830
0.91392001	0.05527190	-0.95041830
0.91800001	0.05527190	-0.95041830
0.92208001	0.05527190	-0.95041830
0.92616001	0.05527190	-0.95041830
0.93024001	0.05527190	-0.95041830
0.93432001	0.05527190	-0.95041830
0.93840001	0.05527190	-0.95041830
0.94248001	0.05527190	-0.95041830
0.94656001	0.05527190	-0.95041830
0.95064001	0.05527190	-0.95041830
0.95472001	0.05527190	-0.95041830
0.95880001	0.05527190	-0.95041830
0.96288001	0.05527190	-0.95041830
0.96696001	0.05527190	-0.95041830
0.97104001	0.06317668	-0.95041830
0.97512001	0.05527190	-0.95041830
0.97920001	0.06317668	-0.95041830
0.98328001	0.06317668	-0.95041830
0.98736001	0.06317668	-0.95041830
0.99144001	0.05527190	-1.10851400
0.99552001	0.06317668	-1.10851400
0.99960001	0.06317668	-1.10851400
1.00368001	0.06317668	-1.10851400
1.00776001	0.06317668	-1.10851400
1.01184001	0.06317668	-1.10851400
1.01592001	0.06317668	-1.10851400
1.02000001	0.06317668	-1.10851400
1.02408001	0.06317668	-1.10851400
1.02816001	0.06317668	-1.10851400
1.03224001	0.06317668	-1.10851400
1.03632001	0.06317668	-1.10851400
1.04040001	0.06317668	-1.10851400
1.04448001	0.06317668	-1.10851400
1.04856001	0.06317668	-1.10851400
1.05264001	0.06317668	-1.10851400
1.05672001	0.06317668	-1.10851400
1.06080001	0.06317668	-1.10851400
1.06488001	0.06317668	-1.10851400
1.06896001	0.06317668	-1.10851400
1.07304001	0.06317668	-1.10851400
1.07712001	0.06317668	-1.10851400
1.08120001	0.06317668	-1.10851400
1.08528001	0.06317668	-1.10851400
1.08936001	0.06317668	-1.10851400
1.09344001	0.06317668	-1.10851400
1.09752001	0.06317668	-1.10851400
1.10160001	0.06317668	-1.10851400
1.10568001	0.06317668	-1.10851400
1.10976001	0.06317668	-1.10851400
1.11384001	0.06317668	-1.10851400
1.11792001	0.07105069	-1.10851400
1.12200001	0.06317668	-1.10851400
1.12608001	0.06317668	-1.10851400
1.13016001	0.07105069	-1.10851400
1.13424001	0.06317668	-1.10851400
1.13832001	0.06317668	-1.10851400
1.14240001	0.07105069	-1.10851400
1.14648001	0.06317668	-1.10851400
1.15056002	0.07105069	-1.10851400
1.15464002	0.06317668	-1.10851400
1.15872002	0.07105069	-1.10851400
1.16280002	0.06317668	-1.10851400
1.16688002	0.06317668	-1.10851400
1.17096002	0.07105069	-1.10851400
1.17504002	0.07105069	-1.10851400
1.17912002	0.07105069	-1.10851400
1.18320002	0.07105069	-1.10851400
1.18728002	0.07105069	-1.10851400
1.19136002	0.07105069	-1.10851400
1.19544002	0.07105069	-1.10851400
1.19952002	0.07105069	-1.10851400
1.20360002	0.07105069	-1.10851400
1.20768002	0.07105069	-1.26722400
1.21176002	0.07105069	-1.26722400
1.21584002	0.07105069	-1.26722400
1.21992002	0.07105069	-1.26722400
1.22400002	0.07105069	-1.26722400
1.22808002	0.07105069	-1.26722400
1.23216002	0.07105069	-1.26722400
1.23624002	0.07105069	-1.26722400
1.24032002	0.07105069	-1.26722400
1.24440002	0.07105069	-1.26722400
1.24848002	0.07105069	-1.26722400
1.25256002	0.07105069	-1.26722400
1.25664002	0.07105069	-1.26722400
1.26072002	0.07105069	-1.26722400
1.26480002	0.07105069	-1.26722400
1.26888002	0.07895546	-1.26722400
1.27296002	0.07105069	-1.26722400
1.27704002	0.07895546	-1.26722400
1.28112002	0.07105069	-1.26722400
1.28520002	0.07895546	-1.26722400
1.28928002	0.07105069	-1.26722400
1.29336002	0.07895546	-1.26722400
1.29744002	0.07895546	-1.26722400
1.30152002	0.07105069	-1.26722400
1.30560002	0.07895546	-1.26722400
1.30968002	0.07895546	-1.26722400
1.31376002	0.07895546	-1.26722400
1.31784002	0.07895546	-1.26722400
1.32192002	0.07895546	-1.26722400
1.32600002	0.07895546	-1.26722400
1.33008002	0.07895546	-1.26722400
1.33416002	0.07895546	-1.26722400
1.33824002	0.07895546	-1.26722400
1.34232002	0.07895546	-1.26722400
1.34640002	0.07895546	-1.42593500
1.35048002	0.07895546	-1.42593500
1.35456002	0.07895546	-1.42593500
1.35864002	0.07895546	-1.42593500
1.36272002	0.07895546	-1.42593500
1.36680002	0.07895546	-1.42593500
1.37088002	0.07895546	-1.42593500
1.37496002	0.07895546	-1.42593500
1.37904002	0.07895546	-1.42593500
1.38312002	0.07895546	-1.42593500
1.38720002	0.07895546	-1.42593500
1.39128002	0.07895546	-1.42593500
1.39536002	0.07895546	-1.42593500
1.39944002	0.07895546	-1.42593500
1.40352002	0.08686024	-1.42593500
1.40760002	0.07895546	-1.42593500
1.41168002	0.07895546	-1.42593500
1.41576002	0.07895546	-1.42593500
1.41984002	0.07895546	-1.42593500
1.42392002	0.07895546	-1.42593500
1.42800002	0.08686024	-1.42593500
1.43208002	0.08686024	-1.42593500
1.43616002	0.08686024	-1.42593500
1.44024002	0.07895546	-1.42593500
1.44432002	0.07895546	-1.42593500
1.44840002	0.07895546	-1.42593500
1.45248002	0.08686024	-1.42593500
1.45656002	0.07895546	-1.42593500
1.46064002	0.08686024	-1.42593500
1.46472002	0.07895546	-1.42593500
1.46880002	0.08686024	-1.42593500
1.47288002	0.08686024	-1.42593500
1.47696002	0.08686024	-1.42593500
1.48104002	0.08686024	-1.42593500
1.48512002	0.08686024	-1.42593500
1.48920002	0.08686024	-1.42593500
1.49328002	0.08686024	-1.42593500
1.49736002	0.08686024	-1.58403100
1.50144002	0.07895546	-1.42593500
1.50552002	0.08686024	-1.58403100
1.50960002	0.08686024	-1.42593500
1.51368002	0.08686024	-1.58403100
1.51776002	0.08686024	-1.58403100
1.52184002	0.08686024	-1.58403100
1.52592002	0.08686024	-1.58403100
1.53000002	0.08686024	-1.58403100
1.53408002	0.08686024	-1.58403100
1.53816002	0.08686024	-1.58403100
1.54224002	0.08686024	-1.58403100
1.54632002	0.08686024	-1.58403100
1.55040002	0.08686024	-1.58403100
1.55448002	0.08686024	-1.58403100
1.55856002	0.08686024	-1.58403100
1.56264002	0.08686024	-1.58403100
1.56672002	0.08686024	-1.58403100
1.57080002	0.08686024	-1.58403100
1.57488002	0.08686024	-1.58403100
1.57896002	0.09476501	-1.58403100
1.58304002	0.08686024	-1.58403100
1.58712002	0.08686024	-1.58403100
1.59120002	0.08686024	-1.58403100
1.59528002	0.08686024	-1.58403100
1.59936002	0.08686024	-1.58403100
1.60344002	0.08686024	-1.58403100
1.60752002	0.08686024	-1.58403100
1.61160002	0.08686024	-1.58403100
1.61568002	0.08686024	-1.58403100
1.61976002	0.08686024	-1.58403100
1.62384002	0.09476501	-1.58403100
1.62792002	0.09476501	-1.58403100
1.63200002	0.09476501	-1.58403100
1.63608002	0.09476501	-1.58403100
1.64016002	0.09476501	-1.58403100
1.64424002	0.09476501	-1.58403100
1.64832002	0.09476501	-1.74274100
1.65240002	0.09476501	-1.74274100
1.65648002	0.09476501	-1.58403100
1.66056002	0.09476501	-1.74274100
1.66464002	0.09476501	-1.74274100
1.66872002	0.09476501	-1.74274100
1.67280002	0.09476501	-1.74274100
1.67688002	0.09476501	-1.58403100
1.68096002	0.09476501	-1.74274100
1.68504002	0.09476501	-1.74274100
1.68912002	0.09476501	-1.74274100
1.69320002	0.09476501	-1.74274100
1.69728002	0.09476501	-1.74274100
1.70136002	0.09476501	-1.74274100
1.70544002	0.09476501	-1.74274100
1.70952002	0.09476501	-1.74274100
1.71360002	0.09476501	-1.74274100
1.71768002	0.09476501	-1.74274100
1.72176002	0.09476501	-1.74274100
1.72584002	0.09476501	-1.74274100
1.72992002	0.09476501	-1.74274100
1.73400002	0.09476501	-1.74274100
1.73808002	0.10266980	-1.74274100
1.74216002	0.09476501	-1.74274100
1.74624002	0.09476501	-1.74274100
1.75032002	0.09476501	-1.74274100
1.75440002	0.09476501	-1.74274100
1.75848002	0.09476501	-1.74274100
1.76256002	0.09476501	-1.74274100
1.76664002	0.10266980	-1.74274100
1.77072002	0.10266980	-1.74274100
1.77480002	0.10266980	-1.74274100
1.77888002	0.10266980	-1.74274100
1.78296002	0.10266980	-1.74274100
1.78704002	0.10266980	-1.74274100
1.79112002	0.10266980	-1.74274100
1.79520002	0.10266980	-1.74274100
1.79928002	0.10266980	-1.74274100
1.80336002	0.10266980	-1.74274100
1.80744002	0.10266980	-1.74274100
1.81152002	0.10266980	-1.74274100
1.81560002	0.10266980	-1.74274100
1.81968002	0.10266980	-1.74274100
1.82376002	0.10266980	-1.74274100
1.82784002	0.10266980	-1.74274100
1.83192002	0.10266980	-1.74274100
1.83600002	0.10266980	-1.74274100
1.84008002	0.10266980	-1.74274100
1.84416002	0.10266980	-1.74274100
1.84824002	0.10266980	-1.90083700
1.85232002	0.10266980	-1.90083700
1.85640002	0.10266980	-1.90083700
1.86048002	0.10266980	-1.90083700
1.86456002	0.10266980	-1.90083700
1.86864002	0.10266980	-1.90083700
1.87272002	0.10266980	-1.90083700
1.87680002	0.10266980	-1.90083700
1.88088002	0.10266980	-1.90083700
1.88496002	0.10266980	-1.90083700
1.88904002	0.10266980	-1.90083700
1.89312002	0.10266980	-1.90083700
1.89720002	0.11054380	-1.90083700
1.90128002	0.11054380	-1.90083700
1.90536002	0.11054380	-1.90083700
1.90944002	0.11054380	-1.90083700
1.91352003	0.11054380	-1.90083700
1.91760003	0.11054380	-1.90083700
1.92168003	0.10266980	-1.90083700
1.92576003	0.11054380	-1.90083700
1.92984003	0.10266980	-1.90083700
1.93392003	0.11054380	-1.90083700
1.93800003	0.11054380	-1.90083700
1.94208003	0.10266980	-1.90083700
1.94616003	0.10266980	-1.90083700
1.95024003	0.11054380	-1.90083700
1.95432003	0.10266980	-1.90083700
1.95840003	0.10266980	-1.90083700
1.96248003	0.10266980	-1.90083700
1.96656003	0.11054380	-1.90083700
1.97064003	0.11054380	-1.90083700
1.97472003	0.11054380	-1.90083700
1.97880003	0.11054380	-1.90083700
1.98288003	0.11054380	-1.90083700
1.98696003	0.11054380	-1.90083700
1.99104003	0.11054380	-1.90083700
1.99512003	0.11054380	-1.90083700
1.99920003	0.11054380	-2.05954700
2.00328003	0.11054380	-2.05954700
2.00736003	0.11054380	-2.05954700
2.01144003	0.11054380	-2.05954700
2.01552003	0.11054380	-2.05954700
2.01960003	0.11054380	-2.05954700
2.02368003	0.11054380	-2.05954700
2.02776003	0.11054380	-2.05954700
2.03184003	0.11054380	-2.05954700
2.03592003	0.11054380	-2.05954700
2.04000003	0.11054380	-2.05954700
2.04408003	0.11054380	-2.05954700
2.04816003	0.11054380	-2.05954700
2.05224003	0.11054380	-2.05954700
2.05632003	0.11054380	-2.05954700
2.06040003	0.11054380	-2.05954700
2.06448003	0.11054380	-2.05954700
2.06856003	0.11844860	-2.05954700
2.07264003	0.11844860	-2.05954700
2.07672003	0.11054380	-2.05954700
2.08080003	0.11844860	-2.05954700
2.08488003	0.11054380	-2.05954700
2.08896003	0.11054380	-2.05954700
2.09304003	0.11054380	-2.05954700
2.09712003	0.11054380	-2.05954700
2.10120003	0.11844860	-2.05954700
2.10528003	0.11844860	-2.05954700
2.10936003	0.11844860	-2.05954700
2.11344003	0.11844860	-2.05954700
2.11752003	0.11844860	-2.05954700
2.12160003	0.11844860	-2.05954700
2.12568003	0.11844860	-2.05954700
2.12976003	0.11844860	-2.05954700
2.13384003	0.11844860	-2.05954700
2.13792003	0.11844860	-2.05954700
2.14200003	0.11844860	-2.21764300
2.14608003	0.11844860	-2.05954700
2.15016003	0.11844860	-2.21764300
2.15424003	0.11844860	-2.21764300
2.15832003	0.11844860	-2.21764300
2.16240003	0.11844860	-2.21764300
2.16648003	0.11844860	-2.21764300
2.17056003	0.11844860	-2.21764300
2.17464003	0.11844860	-2.21764300
2.17872003	0.11844860	-2.21764300
2.18280003	0.11844860	-2.21764300
2.18688003	0.11844860	-2.21764300
2.19096003	0.11844860	-2.21764300
2.19504003	0.12635340	-2.21764300
2.19912003	0.12635340	-2.21764300
2.20320003	0.12635340	-2.21764300
2.20728003	0.11844860	-2.21764300
2.21136003	0.11844860	-2.21764300
2.21544003	0.12635340	-2.21764300
2.21952003	0.12635340	-2.21764300
2.22360003	0.11844860	-2.21764300
2.22768003	0.12635340	-2.21764300
2.23176003	0.11844860	-2.21764300
2.23584003	0.12635340	-2.21764300
2.23992003	0.11844860	-2.21764300
2.24400003	0.12635340	-2.21764300
2.24808003	0.12635340	-2.21764300
2.25216003	0.12635340	-2.21764300
2.25624003	0.12635340	-2.21764300
2.26032003	0.12635340	-2.21764300
2.26440003	0.12635340	-2.21764300
2.26848003	0.12635340	-2.21764300
2.27256003	0.12635340	-2.21764300
2.27664003	0.12635340	-2.21764300
2.28072003	0.12635340	-2.21764300
2.28480003	0.12635340	-2.21764300
2.28888003	0.12635340	-2.37635300
2.29296003	0.12635340	-2.37635300
2.29704003	0.12635340	-2.37635300
2.30112003	0.12635340	-2.21764300
2.30520003	0.12635340	-2.37635300
2.30928003	0.12635340	-2.21764300
2.31336003	0.12635340	-2.21764300
2.31744003	0.12635340	-2.21764300
2.32152003	0.12635340	-2.37635300
2.32560003	0.12635340	-2.37635300
2.32968003	0.12635340	-2.37635300
2.33376003	0.12635340	-2.37635300
2.33784003	0.12635340	-2.37635300
2.34192003	0.12635340	-2.37635300
2.34600003	0.12635340	-2.37635300
2.35008003	0.12635340	-2.37635300
2.35416003	0.12635340	-2.37635300
2.35824003	0.12635340	-2.37635300
2.36232003	0.12635340	-2.37635300
2.36640003	0.12635340	-2.37635300
2.37048003	0.12635340	-2.37635300
2.37456003	0.12635340	-2.37635300
2.37864003	0.12635340	-2.37635300
2.38272003	0.12635340	-2.37635300
2.38680003	0.12635340	-2.37635300
2.39088003	0.12635340	-2.37635300
2.39496003	0.12635340	-2.37635300
2.39904003	0.13425810	-2.37635300
2.40312003	0.13425810	-2.37635300
2.40720003	0.13425810	-2.37635300
2.41128003	0.13425810	-2.37635300
2.41536003	0.13425810	-2.37635300
2.41944003	0.13425810	-2.37635300
2.42352003	0.13425810	-2.37635300
2.42760003	0.13425810	-2.37635300
2.43168003	0.13425810	-2.37635300
2.43576003	0.12635340	-2.37635300
2.43984003	0.13425810	-2.37635300
2.44392003	0.13425810	-2.37635300
2.44800003	0.13425810	-2.37635300
2.45208003	0.13425810	-2.37635300
2.45616003	0.13425810	-2.37635300
2.46024003	0.13425810	-2.37635300
2.46432003	0.13425810	-2.37635300
2.46840003	0.13425810	-2.37635300
2.47248003	0.13425810	-2.37635300
2.47656003	0.13425810	-2.37635300
2.48064003	0.13425810	-2.37635300
2.48472003	0.13425810	-2.37635300
2.48880003	0.13425810	-2.37635300
2.49288003	0.13425810	-2.37635300
2.49696003	0.13425810	-2.53506400
2.50104003	0.13425810	-2.53506400
2.50512003	0.13425810	-2.53506400
2.50920003	0.13425810	-2.53506400
2.51328003	0.13425810	-2.53506400
2.51736003	0.13425810	-2.53506400
2.52144003	0.13425810	-2.53506400
2.52552003	0.13425810	-2.53506400
2.52960003	0.13425810	-2.53506400
2.53368003	0.13425810	-2.53506400
2.53776003	0.13425810	-2.53506400
2.54184003	0.14213210	-2.53506400
2.54592003	0.13425810	-2.53506400
2.55000003	0.14213210	-2.53506400
2.55408003	0.13425810	-2.53506400
2.55816003	0.14213210	-2.53506400
2.56224003	0.13425810	-2.53506400
2.56632003	0.14213210	-2.53506400
2.57040003	0.14213210	-2.53506400
2.57448003	0.13425810	-2.53506400
2.57856003	0.14213210	-2.53506400
2.58264003	0.13425810	-2.53506400
2.58672003	0.14213210	-2.53506400
2.59080003	0.14213210	-2.53506400
2.59488003	0.14213210	-2.53506400
2.59896003	0.14213210	-2.53506400
2.60304003	0.14213210	-2.53506400
2.60712003	0.14213210	-2.53506400
2.61120003	0.14213210	-2.53506400
2.61528003	0.14213210	-2.53506400
2.61936003	0.14213210	-2.53506400
2.62344003	0.14213210	-2.53506400
2.62752003	0.14213210	-2.53506400
2.63160003	0.14213210	-2.53506400
2.63568003	0.14213210	-2.53506400
2.63976003	0.14213210	-2.53506400
2.64384003	0.14213210	-2.69315900
2.64792003	0.14213210	-2.69315900
2.65200003	0.14213210	-2.69315900
2.65608003	0.14213210	-2.69315900
2.66016003	0.14213210	-2.69315900
2.66424003	0.14213210	-2.69315900
2.66832003	0.14213210	-2.69315900
2.67240003	0.14213210	-2.69315900
2.67648004	0.14213210	-2.69315900
2.68056004	0.14213210	-2.69315900
2.68464004	0.15003690	-2.69315900
2.68872004	0.14213210	-2.69315900
2.69280004	0.14213210	-2.69315900
2.69688004	0.15003690	-2.69315900
2.70096004	0.15003690	-2.69315900
2.70504004	0.14213210	-2.69315900
2.70912004	0.15003690	-2.69315900
2.71320004	0.15003690	-2.69315900
2.71728004	0.15003690	-2.69315900
2.72136004	0.14213210	-2.69315900
2.72544004	0.15003690	-2.69315900
2.72952004	0.15003690	-2.69315900
2.73360004	0.15003690	-2.69315900
2.73768004	0.15003690	-2.69315900
2.74176004	0.15003690	-2.69315900
2.74584004	0.15003690	-2.69315900
2.74992004	0.15003690	-2.69315900
2.75400004	0.15003690	-2.69315900
2.75808004	0.15003690	-2.69315900
2.76216004	0.15003690	-2.69315900
2.76624004	0.15003690	-2.69315900
2.77032004	0.15003690	-2.69315900
2.77440004	0.15003690	-2.69315900
2.77848004	0.15003690	-2.69315900
2.78256004	0.15003690	-2.69315900
2.78664004	0.15003690	-2.69315900
2.79072004	0.15003690	-2.85187000
2.79480004	0.15003690	-2.69315900
2.79888004	0.15003690	-2.69315900
2.80296004	0.15003690	-2.85187000
2.80704004	0.15003690	-2.85187000
2.81112004	0.15003690	-2.69315900
2.81520004	0.15003690	-2.69315900
2.81928004	0.15003690	-2.69315900
2.82336004	0.15003690	-2.69315900
2.82744004	0.15003690	-2.69315900
2.83152004	0.15003690	-2.69315900
2.83560004	0.15003690	-2.69315900
2.83968004	0.15003690	-2.69315900
2.84376004	0.15003690	-2.69315900
2.84784004	0.15003690	-2.69315900
2.85192004	0.15003690	-2.85187000
2.85600004	0.15794170	-2.85187000
2.86008004	0.15003690	-2.85187000
2.86416004	0.15794170	-2.85187000
2.86824004	0.15003690	-2.85187000
2.87232004	0.15003690	-2.85187000
2.87640004	0.15003690	-2.85187000
2.88048004	0.15003690	-2.85187000
2.88456004	0.15003690	-2.85187000
2.88864004	0.15003690	-2.85187000
2.89272004	0.15003690	-2.85187000
2.89680004	0.15794170	-2.85187000
2.90088004	0.15794170	-2.85187000
2.90496004	0.15794170	-2.85187000
2.90904004	0.15794170	-2.85187000
2.91312004	0.15794170	-2.85187000
2.91720004	0.15794170	-2.85187000
2.92128004	0.15794170	-2.85187000
2.92536004	0.15794170	-2.85187000
2.92944004	0.15794170	-2.85187000
2.93352004	0.15794170	-2.85187000
2.93760004	0.15794170	-2.85187000
2.94168004	0.15794170	-2.85187000
2.94576004	0.15794170	-2.85187000
2.94984004	0.15794170	-2.85187000
2.95392004	0.15794170	-2.85187000
2.95800004	0.15794170	-2.85187000
2.96208004	0.15794170	-2.85187000
2.96616004	0.15794170	-2.85187000
2.97024004	0.15794170	-2.85187000
2.97432004	0.15794170	-2.85187000
2.97840004	0.15794170	-3.00996600
2.98248004	0.15794170	-2.85187000
