Frequenz	Kanal A	Kanal B
0.06839208	-109.37210000	-90.14389000
0.06866456	-109.83850000	-90.46986000
0.06893703	-109.64840000	-91.55916000
0.06920951	-109.89710000	-91.47990000
0.06948199	-109.20660000	-91.04501000
0.06975447	-109.78710000	-90.43167000
0.07002695	-110.05740000	-90.74535000
0.07029943	-110.26450000	-90.93687000
0.07057190	-110.71630000	-90.77605000
0.07084438	-110.57760000	-90.34469000
0.07111686	-109.69000000	-90.40474000
0.07138934	-109.01430000	-91.41528000
0.07166182	-108.82370000	-90.91975000
0.07193430	-109.47890000	-91.12434000
0.07220677	-109.77780000	-90.75775000
0.07247925	-109.03330000	-90.46130000
0.07275173	-108.69500000	-89.79567000
0.07302421	-108.90990000	-89.85532000
0.07329669	-108.43570000	-90.39017000
0.07356917	-108.12050000	-90.78161000
0.07384164	-108.53280000	-90.76691000
0.07411412	-109.80200000	-90.66805000
0.07438660	-110.27940000	-90.87081000
0.07465908	-109.60830000	-90.83531000
0.07493156	-110.38600000	-90.99258000
0.07520404	-109.79800000	-91.99216000
0.07547652	-108.89500000	-92.41721000
0.07574899	-108.89840000	-91.44702000
0.07602147	-109.12780000	-92.08595000
0.07629395	-111.17090000	-91.17084000
0.07656643	-110.89900000	-90.74909000
0.07683891	-110.71220000	-90.80864000
0.07711139	-110.19920000	-90.17844000
0.07738386	-110.46810000	-90.57687000
0.07765634	-111.02190000	-90.76109000
0.07792882	-110.41460000	-90.75361000
0.07820130	-110.58100000	-90.57333000
0.07847378	-109.09570000	-90.35387000
0.07874626	-108.89050000	-89.59258000
0.07901873	-109.01740000	-90.21606000
0.07929121	-109.93750000	-90.74780000
0.07956369	-110.24750000	-90.42680000
0.07983617	-109.76290000	-90.77696000
0.08010865	-108.65550000	-91.06190000
0.08038113	-107.84020000	-91.11708000
0.08065360	-106.40780000	-91.12392000
0.08092608	-105.31140000	-90.37547000
0.08119856	-105.83720000	-91.01775000
0.08147104	-108.89810000	-91.05506000
0.08174352	-109.45600000	-91.33430000
0.08201600	-110.21760000	-91.02254000
0.08228847	-109.40090000	-90.50277000
0.08256095	-109.57790000	-91.05077000
0.08283343	-109.59000000	-91.01833000
0.08310591	-108.79090000	-90.90088000
0.08337839	-108.80030000	-90.71543000
0.08365087	-108.87890000	-90.24651000
0.08392335	-109.37740000	-90.44016000
0.08419582	-110.86890000	-90.50467000
0.08446830	-110.26730000	-89.76897000
0.08474078	-110.14110000	-89.68355000
0.08501326	-110.20080000	-90.53679000
0.08528574	-109.62740000	-90.52100000
0.08555822	-108.57950000	-90.32384000
0.08583069	-109.24050000	-90.61473000
0.08610317	-109.51970000	-90.46070000
0.08637565	-109.98630000	-89.74733000
0.08664813	-108.73170000	-90.65084000
0.08692061	-108.43690000	-91.15338000
0.08719309	-107.81760000	-90.85815000
0.08746556	-108.43630000	-91.66924000
0.08773804	-108.70680000	-92.58024000
0.08801052	-109.49530000	-91.46424000
0.08828300	-109.90230000	-91.05022000
0.08855548	-108.39530000	-91.25357000
0.08882796	-108.73990000	-91.41939000
0.08910043	-109.00090000	-90.79443000
0.08937291	-109.46670000	-90.91258000
0.08964539	-108.92970000	-90.73679000
0.08991787	-108.75620000	-90.28961000
0.09019035	-109.23530000	-89.89562000
0.09046283	-109.31880000	-90.83637000
0.09073531	-108.39240000	-90.53854000
0.09100778	-108.91480000	-90.05382000
0.09128026	-109.68310000	-90.56477000
0.09155274	-109.92130000	-90.75664000
0.09182522	-110.24550000	-91.98278000
0.09209770	-110.44700000	-91.96032000
0.09237018	-110.27390000	-92.11600000
0.09264265	-110.01700000	-91.49725000
0.09291513	-109.33060000	-91.06396000
0.09318761	-108.71570000	-91.40096000
0.09346009	-108.74610000	-91.37296000
0.09373257	-109.48170000	-91.38259000
0.09400505	-109.92470000	-91.39019000
0.09427752	-108.83310000	-90.82420000
0.09455000	-108.73510000	-89.96210000
0.09482248	-108.78500000	-90.46809000
0.09509496	-109.45920000	-89.94396000
0.09536744	-109.40720000	-89.79708000
0.09563992	-109.35560000	-91.01472000
0.09591239	-108.90860000	-92.34963000
0.09618487	-109.21980000	-91.82098000
0.09645735	-109.04580000	-90.69200000
0.09672983	-109.24260000	-90.12347000
0.09700231	-109.63480000	-90.58744000
0.09727479	-109.79300000	-90.63698000
0.09754726	-109.09060000	-90.91449000
0.09781974	-109.51270000	-91.04510000
0.09809222	-110.66290000	-91.25722000
0.09836470	-108.73370000	-91.04801000
0.09863718	-107.86810000	-90.94141000
0.09890966	-105.99790000	-90.65691000
0.09918214	-106.51480000	-90.18378000
0.09945461	-108.27920000	-90.32492000
0.09972709	-109.00920000	-89.40937000
0.09999957	-109.01560000	-88.85151000
0.10027205	-108.48110000	-89.35628000
0.10054453	-108.90910000	-90.83892000
0.10081701	-108.26330000	-91.94395000
0.10108948	-108.78760000	-91.01193000
0.10136196	-108.97320000	-90.53973000
0.10163444	-109.29440000	-90.90586000
0.10190692	-110.02840000	-90.71159000
0.10217940	-109.55360000	-89.58669000
0.10245188	-108.96230000	-90.86427000
0.10272435	-109.77040000	-91.41546000
0.10299683	-109.82940000	-91.61390000
0.10326931	-109.87020000	-91.91436000
0.10354179	-109.56050000	-91.37425000
0.10381427	-109.60230000	-90.33068000
0.10408675	-108.56780000	-89.59158000
0.10435922	-109.41300000	-89.35808000
0.10463170	-109.66590000	-90.00562000
0.10490418	-109.87960000	-90.95923000
0.10517666	-109.91270000	-91.50686000
0.10544914	-109.51710000	-91.77608000
0.10572162	-109.95000000	-91.50475000
0.10599410	-109.39810000	-92.31047000
0.10626657	-109.50130000	-91.39419000
0.10653905	-109.80090000	-90.72276000
0.10681153	-109.01680000	-90.01708000
0.10708401	-108.98870000	-90.01759000
0.10735649	-109.50400000	-90.74907000
0.10762897	-109.43600000	-90.53874000
0.10790144	-109.34840000	-91.45322000
0.10817392	-109.32360000	-92.12584000
0.10844640	-109.29080000	-91.36930000
0.10871888	-108.99990000	-90.62820000
0.10899136	-109.69080000	-91.15299000
0.10926384	-109.67970000	-90.16812000
0.10953631	-109.11080000	-90.47388000
0.10980879	-108.86380000	-91.28624000
0.11008127	-109.70070000	-91.61330000
0.11035375	-109.82190000	-92.34478000
0.11062623	-109.14130000	-91.98555000
0.11089871	-109.14700000	-90.88966000
0.11117118	-109.72180000	-90.93411000
0.11144366	-109.69650000	-90.65550000
0.11171614	-109.90590000	-91.45303000
0.11198862	-108.70880000	-91.18694000
0.11226110	-108.92930000	-91.60084000
0.11253358	-109.75190000	-92.22283000
0.11280605	-109.40520000	-91.27055000
0.11307853	-109.21340000	-90.18777000
0.11335101	-109.08980000	-90.55645000
0.11362349	-109.39040000	-90.72763000
0.11389597	-109.50980000	-91.19979000
0.11416845	-109.41690000	-90.47130000
0.11444093	-109.54940000	-90.26962000
0.11471340	-109.72840000	-89.74515000
0.11498588	-109.43890000	-90.14242000
0.11525836	-108.20200000	-89.63116000
0.11553084	-108.14190000	-89.73063000
0.11580332	-108.37480000	-91.16046000
0.11607580	-108.51440000	-91.45856000
0.11634827	-108.71400000	-91.26929000
0.11662075	-108.88780000	-91.39670000
0.11689323	-107.44750000	-91.33867000
0.11716571	-107.08730000	-92.03547000
0.11743819	-108.27710000	-91.95855000
0.11771067	-108.70370000	-91.14766000
0.11798314	-108.89610000	-90.65627000
0.11825562	-109.03550000	-89.64872000
0.11852810	-109.76150000	-89.74262000
0.11880058	-110.49990000	-90.26820000
0.11907306	-109.56800000	-90.57911000
0.11934554	-109.76500000	-90.22670000
0.11961801	-109.83120000	-90.01100000
0.11989049	-109.07380000	-90.07256000
0.12016297	-109.16450000	-90.32365000
0.12043545	-109.46120000	-91.16793000
0.12070793	-109.46010000	-91.44672000
0.12098041	-109.08780000	-90.97611000
0.12125289	-109.07710000	-90.88895000
0.12152536	-109.66120000	-90.82265000
0.12179784	-110.38290000	-90.99300000
0.12207032	-110.56480000	-90.76646000
0.12234280	-111.49290000	-91.18576000
0.12261528	-110.09240000	-91.25499000
0.12288776	-110.15980000	-89.99670000
0.12316023	-109.88990000	-90.12341000
0.12343271	-109.26610000	-90.26836000
0.12370519	-109.52050000	-90.17600000
0.12397767	-108.77280000	-91.15612000
0.12425015	-108.91390000	-90.47147000
0.12452263	-109.76960000	-90.37260000
0.12479510	-109.11200000	-91.20809000
0.12506758	-109.56360000	-91.22739000
0.12534006	-109.65610000	-90.90491000
0.12561254	-109.40290000	-90.99070000
0.12588502	-109.62680000	-91.59160000
0.12615750	-109.76340000	-91.95145000
0.12642997	-109.80130000	-91.13378000
0.12670245	-109.76740000	-91.41854000
0.12697493	-110.04340000	-91.62785000
0.12724741	-109.60920000	-90.89564000
0.12751989	-109.36150000	-91.61128000
0.12779237	-108.47890000	-91.11797000
0.12806484	-108.78020000	-90.65187000
0.12833732	-108.44460000	-90.74693000
0.12860980	-108.81320000	-90.49834000
0.12888228	-109.76310000	-90.24253000
0.12915476	-109.23610000	-90.29893000
0.12942724	-108.55930000	-90.51241000
0.12969972	-109.19700000	-90.82663000
0.12997219	-109.16520000	-90.52027000
0.13024467	-109.38080000	-90.73889000
0.13051715	-109.48050000	-90.89298000
0.13078963	-109.01510000	-90.76455000
0.13106211	-109.15680000	-90.89030000
0.13133459	-109.38220000	-91.27844000
0.13160706	-109.07140000	-91.27448000
0.13187954	-109.45120000	-91.27764000
0.13215202	-108.85900000	-91.09419000
0.13242450	-108.04380000	-91.27818000
0.13269698	-108.75530000	-92.63436000
0.13296946	-109.10130000	-91.54642000
0.13324193	-108.90730000	-90.84469000
0.13351441	-109.26060000	-90.53476000
0.13378689	-109.28280000	-91.14068000
0.13405937	-109.50220000	-91.90067000
0.13433185	-108.45900000	-91.51661000
0.13460433	-108.22980000	-90.54478000
0.13487680	-108.56220000	-89.91244000
0.13514928	-108.87450000	-90.93256000
0.13542176	-108.32720000	-91.51716000
0.13569424	-108.80930000	-90.31198000
0.13596672	-109.78970000	-90.00511000
0.13623920	-109.55070000	-90.03808000
0.13651168	-109.43110000	-89.27968000
0.13678415	-108.52590000	-89.82473000
0.13705663	-108.95090000	-90.07638000
0.13732911	-109.50930000	-89.69875000
0.13760159	-109.52870000	-90.41434000
0.13787407	-110.23700000	-91.24929000
0.13814655	-110.17510000	-92.20944000
0.13841902	-109.19280000	-92.04774000
0.13869150	-108.68130000	-91.04540000
0.13896398	-108.30340000	-90.60035000
0.13923646	-109.14200000	-90.61694000
0.13950894	-109.40800000	-91.06757000
0.13978142	-109.13780000	-91.21452000
0.14005389	-108.52060000	-91.18140000
0.14032637	-108.24690000	-90.57538000
0.14059885	-108.32930000	-90.76187000
0.14087133	-108.83790000	-91.19887000
0.14114381	-108.66290000	-92.29119000
0.14141629	-108.58070000	-91.22768000
0.14168876	-109.21880000	-91.11433000
0.14196124	-110.25510000	-90.29419000
0.14223372	-108.50890000	-90.30715000
0.14250620	-107.71490000	-90.56930000
0.14277868	-108.19990000	-91.10083000
0.14305116	-108.29500000	-90.40034000
0.14332364	-108.83960000	-90.96796000
0.14359611	-109.29500000	-90.99347000
0.14386859	-109.64180000	-90.55736000
0.14414107	-109.26670000	-90.70314000
0.14441355	-110.08990000	-90.52315000
0.14468603	-110.56460000	-90.54008000
0.14495851	-109.91230000	-90.12460000
0.14523098	-108.88370000	-90.30622000
0.14550346	-109.61250000	-90.11993000
0.14577594	-109.62150000	-90.48672000
0.14604842	-109.37750000	-90.94791000
0.14632090	-108.94590000	-91.41692000
0.14659338	-108.87400000	-91.45641000
0.14686585	-110.11950000	-90.66172000
0.14713833	-109.86940000	-90.73685000
0.14741081	-110.00570000	-91.41727000
0.14768329	-110.08010000	-91.95987000
0.14795577	-109.61810000	-91.48255000
0.14822825	-109.38240000	-91.52206000
0.14850072	-108.73640000	-90.41817000
0.14877320	-108.86890000	-90.40607000
0.14904568	-108.79150000	-90.00271000
0.14931816	-108.83320000	-90.51470000
0.14959064	-109.24920000	-91.21455000
0.14986312	-109.30960000	-91.92175000
0.15013559	-109.49990000	-91.94012000
0.15040807	-108.67890000	-91.83490000
0.15068055	-108.06370000	-91.75742000
0.15095303	-108.46550000	-91.61002000
0.15122551	-108.36450000	-91.35783000
0.15149799	-108.21610000	-91.72932000
0.15177047	-108.81430000	-92.00350000
0.15204294	-109.07470000	-91.00081000
0.15231542	-109.32990000	-91.11685000
0.15258790	-109.59540000	-91.35994000
0.15286038	-109.62010000	-91.16451000
0.15313286	-108.95790000	-91.54723000
0.15340534	-109.22030000	-91.21700000
0.15367781	-109.54040000	-91.61285000
0.15395029	-109.24300000	-91.84343000
0.15422277	-109.05830000	-91.53957000
0.15449525	-109.10790000	-91.00372000
0.15476773	-109.66900000	-90.36302000
0.15504021	-109.05130000	-90.29919000
0.15531268	-108.95570000	-90.36392000
0.15558516	-108.19820000	-91.01445000
0.15585764	-108.24200000	-91.33268000
0.15613012	-109.65440000	-91.43969000
0.15640260	-109.65420000	-91.73501000
0.15667508	-108.78420000	-92.41930000
0.15694755	-107.98120000	-91.93711000
0.15722003	-107.01490000	-91.02175000
0.15749251	-107.81370000	-90.34940000
0.15776499	-108.92860000	-90.45184000
0.15803747	-109.21480000	-90.47899000
0.15830995	-108.57180000	-90.73454000
0.15858243	-108.86500000	-90.61243000
0.15885490	-108.98590000	-90.82841000
0.15912738	-109.10720000	-91.23305000
0.15939986	-108.61630000	-91.57588000
0.15967234	-108.47220000	-91.41333000
0.15994482	-109.13450000	-90.10591000
0.16021730	-110.03990000	-89.37326000
0.16048977	-109.13650000	-89.29948000
0.16076225	-108.55020000	-90.42677000
0.16103473	-107.73340000	-92.04169000
0.16130721	-107.81030000	-92.14484000
0.16157969	-107.84770000	-91.66670000
0.16185217	-108.58370000	-91.57751000
0.16212464	-108.20950000	-91.12254000
0.16239712	-107.70360000	-91.79423000
0.16266960	-107.74630000	-92.14649000
0.16294208	-108.68230000	-91.24937000
0.16321456	-109.23440000	-91.51301000
0.16348704	-109.03160000	-91.56148000
0.16375951	-109.83460000	-91.64539000
0.16403199	-110.52410000	-90.54834000
0.16430447	-109.85520000	-90.40376000
0.16457695	-109.51950000	-90.55556000
0.16484943	-110.23360000	-91.30013000
0.16512191	-109.62190000	-91.77698000
0.16539438	-108.71330000	-91.48214000
0.16566686	-108.45990000	-90.91394000
0.16593934	-109.14340000	-90.25498000
0.16621182	-109.16950000	-91.05580000
0.16648430	-109.36410000	-91.63485000
0.16675678	-109.94510000	-91.06680000
0.16702926	-110.53780000	-90.34234000
0.16730173	-109.95590000	-90.32447000
0.16757421	-109.09080000	-91.23803000
0.16784669	-109.12410000	-91.62607000
0.16811917	-109.49620000	-91.54694000
0.16839165	-110.21830000	-91.76006000
0.16866413	-110.05390000	-91.40277000
0.16893660	-109.97380000	-91.48328000
0.16920908	-109.43110000	-91.32149000
0.16948156	-108.75220000	-92.04982000
0.16975404	-109.19800000	-91.18295000
0.17002652	-109.73390000	-90.42142000
0.17029900	-109.44570000	-90.51237000
0.17057147	-108.90000000	-90.48312000
0.17084395	-108.70570000	-91.19025000
0.17111643	-109.10050000	-92.05886000
0.17138891	-109.00500000	-91.64932000
0.17166139	-108.71110000	-91.87233000
0.17193387	-108.29100000	-92.36305000
0.17220634	-108.27790000	-92.87556000
0.17247882	-108.76770000	-91.09665000
0.17275130	-110.01320000	-91.91234000
0.17302378	-109.73500000	-92.65701000
0.17329626	-110.72670000	-91.57479000
0.17356874	-109.70770000	-91.33649000
0.17384122	-109.07020000	-91.52850000
0.17411369	-108.81780000	-92.13385000
0.17438617	-108.91000000	-92.95692000
0.17465865	-109.71980000	-90.51933000
0.17493113	-109.92860000	-89.80119000
0.17520361	-109.52450000	-90.45975000
0.17547609	-109.37260000	-90.51570000
0.17574856	-108.65420000	-90.09805000
0.17602104	-108.36970000	-90.67844000
0.17629352	-109.22860000	-91.07819000
0.17656600	-109.69240000	-90.56483000
0.17683848	-109.57520000	-90.87761000
0.17711096	-108.85680000	-91.03691000
0.17738343	-108.17210000	-91.00282000
0.17765591	-108.93570000	-91.22531000
0.17792839	-108.62390000	-90.75056000
0.17820087	-109.28260000	-91.16830000
0.17847335	-109.57790000	-90.81417000
0.17874583	-109.82420000	-91.41251000
0.17901830	-109.46120000	-91.70261000
0.17929078	-109.14750000	-92.59346000
0.17956326	-109.00280000	-92.53930000
0.17983574	-109.11110000	-91.75391000
0.18010822	-109.29900000	-91.36140000
0.18038070	-109.58290000	-91.36534000
0.18065317	-110.15280000	-92.16017000
0.18092565	-109.61110000	-91.36197000
0.18119813	-109.42320000	-91.09632000
0.18147061	-109.36750000	-91.06763000
0.18174309	-108.64100000	-91.42043000
0.18201557	-109.39460000	-91.71867000
0.18228805	-109.43820000	-90.75035000
0.18256052	-109.25140000	-90.41734000
0.18283300	-109.06470000	-91.07280000
0.18310548	-108.22500000	-91.35438000
0.18337796	-108.17060000	-91.96732000
0.18365044	-109.75460000	-92.33918000
0.18392292	-110.07380000	-92.14845000
0.18419539	-109.43600000	-91.14294000
0.18446787	-109.34780000	-90.95012000
0.18474035	-109.79240000	-90.89323000
0.18501283	-109.85970000	-91.17463000
0.18528531	-109.92700000	-89.89455000
0.18555779	-108.51840000	-90.01104000
0.18583026	-108.31990000	-91.17486000
0.18610274	-109.08960000	-91.42514000
0.18637522	-108.70250000	-90.96941000
0.18664770	-108.86190000	-90.75822000
0.18692018	-108.86310000	-90.78268000
0.18719266	-109.20540000	-90.82587000
0.18746513	-110.33820000	-91.22074000
0.18773761	-109.71070000	-90.89310000
0.18801009	-108.81710000	-90.46032000
0.18828257	-108.90240000	-89.96943000
0.18855505	-108.58230000	-89.66148000
0.18882753	-108.98140000	-90.25055000
0.18910001	-109.29120000	-90.84022000
0.18937248	-108.98050000	-91.60395000
0.18964496	-109.55940000	-92.06478000
