Zeit	Kanal A	Kanal B
(ms)	(V)	(V)

-95.83104052	-0.45804630	0.01577879
-95.82288052	-0.45017220	0.01577879
-95.81472052	-0.45017220	0.01577879
-95.80656052	-0.45017220	0.01577879
-95.79840052	-0.45017220	0.01577879
-95.79024052	-0.45017220	0.01577879
-95.78208052	-0.44226750	0.01577879
-95.77392052	-0.45017220	0.01577879
-95.76576052	-0.45017220	0.01577879
-95.75760052	-0.44226750	0.01577879
-95.74944052	-0.44226750	0.01577879
-95.74128052	-0.44226750	0.01577879
-95.73312052	-0.44226750	0.01577879
-95.72496052	-0.44226750	0.01577879
-95.71680052	-0.44226750	0.01577879
-95.70864052	-0.44226750	0.01577879
-95.70048052	-0.44226750	0.01577879
-95.69232052	-0.44226750	0.01577879
-95.68416052	-0.44226750	0.01577879
-95.67600052	-0.44226750	0.01577879
-95.66784052	-0.44226750	0.01577879
-95.65968052	-0.44226750	0.01577879
-95.65152052	-0.44226750	0.01577879
-95.64336052	-0.44226750	0.01577879
-95.63520052	-0.44226750	0.01577879
-95.62704052	-0.44226750	0.01577879
-95.61888052	-0.44226750	0.01577879
-95.61072052	-0.43436270	0.01577879
-95.60256052	-0.44226750	0.01577879
-95.59440052	-0.44226750	0.01577879
-95.58624052	-0.44226750	0.01577879
-95.57808052	-0.44226750	0.01577879
-95.56992052	-0.44226750	0.01577879
-95.56176052	-0.44226750	0.01577879
-95.55360051	-0.44226750	0.01577879
-95.54544051	-0.43436270	0.01577879
-95.53728051	-0.43436270	0.01577879
-95.52912051	-0.43436270	0.01577879
-95.52096051	-0.43436270	0.01577879
-95.51280051	-0.43436270	0.01577879
-95.50464051	-0.43436270	0.01577879
-95.49648051	-0.43436270	0.01577879
-95.48832051	-0.43436270	0.01577879
-95.48016051	-0.43436270	0.01577879
-95.47200051	-0.43436270	0.01577879
-95.46384051	-0.43436270	0.01577879
-95.45568051	-0.43436270	0.01577879
-95.44752051	-0.43436270	0.01577879
-95.43936051	-0.43436270	0.01577879
-95.43120051	-0.43436270	0.01577879
-95.42304051	-0.43436270	0.01577879
-95.41488051	-0.43436270	0.01577879
-95.40672051	-0.43436270	0.01577879
-95.39856051	-0.43436270	0.01577879
-95.39040051	-0.42645790	0.01577879
-95.38224051	-0.42645790	0.01577879
-95.37408051	-0.42645790	0.01577879
-95.36592051	-0.42645790	0.01577879
-95.35776051	-0.42645790	0.01577879
-95.34960051	-0.42645790	0.01577879
-95.34144051	-0.42645790	0.01577879
-95.33328051	-0.42645790	0.01577879
-95.32512051	-0.42645790	0.01577879
-95.31696051	-0.42645790	0.01577879
-95.30880051	-0.42645790	0.01577879
-95.30064051	-0.42645790	0.01577879
-95.29248051	-0.42645790	0.01577879
-95.28432051	-0.42645790	0.01577879
-95.27616051	-0.42645790	0.01577879
-95.26800051	-0.42645790	0.01577879
-95.25984051	-0.42645790	0.01577879
-95.25168051	-0.42645790	0.01577879
-95.24352051	-0.42645790	0.01577879
-95.23536051	-0.41855310	0.01577879
-95.22720051	-0.42645790	0.01577879
-95.21904051	-0.42645790	0.01577879
-95.21088051	-0.41855310	0.01577879
-95.20272051	-0.41855310	0.01577879
-95.19456051	-0.41855310	0.01577879
-95.18640051	-0.41855310	0.01577879
-95.17824051	-0.41855310	0.01577879
-95.17008051	-0.41855310	0.01577879
-95.16192051	-0.41855310	0.01577879
-95.15376051	-0.41855310	0.01577879
-95.14560051	-0.41855310	0.01577879
-95.13744051	-0.41855310	0.01577879
-95.12928051	-0.41855310	0.01577879
-95.12112051	-0.41855310	0.01577879
-95.11296051	-0.41855310	0.01577879
-95.10480051	-0.41855310	0.01577879
-95.09664051	-0.41855310	0.01577879
-95.08848051	-0.41855310	0.01577879
-95.08032051	-0.41855310	0.01577879
-95.07216051	-0.41855310	0.01577879
-95.06400051	-0.41855310	0.01577879
-95.05584051	-0.41067910	0.01577879
-95.04768051	-0.41855310	0.01577879
-95.03952051	-0.41067910	0.01577879
-95.03136051	-0.41067910	0.01577879
-95.02320051	-0.41067910	0.01577879
-95.01504051	-0.41067910	0.01577879
-95.00688051	-0.41067910	0.01577879
-94.99872051	-0.41067910	0.01577879
-94.99056051	-0.41067910	0.01577879
-94.98240051	-0.41067910	0.01577879
-94.97424051	-0.41067910	0.01577879
-94.96608051	-0.41067910	0.01577879
-94.95792051	-0.41067910	0.01577879
-94.94976051	-0.41067910	0.01577879
-94.94160051	-0.41067910	0.01577879
-94.93344051	-0.41067910	0.01577879
-94.92528051	-0.41067910	0.01577879
-94.91712051	-0.41067910	0.01577879
-94.90896051	-0.41067910	0.01577879
-94.90080051	-0.41067910	0.01577879
-94.89264051	-0.40277440	0.01577879
-94.88448051	-0.41067910	0.01577879
-94.87632051	-0.41067910	0.01577879
-94.86816051	-0.40277440	0.01577879
-94.86000051	-0.40277440	0.01577879
-94.85184051	-0.40277440	0.01577879
-94.84368051	-0.40277440	0.01577879
-94.83552051	-0.40277440	0.01577879
-94.82736051	-0.40277440	0.01577879
-94.81920051	-0.40277440	0.01577879
-94.81104051	-0.40277440	0.01577879
-94.80288051	-0.40277440	0.01577879
-94.79472050	-0.40277440	0.01577879
-94.78656050	-0.40277440	0.01577879
