Frequenz	Kanal A	Kanal B
0.11968613	-100.54740000	-87.92754000
0.12016296	-100.59240000	-87.97880000
0.12063980	-100.69000000	-87.66530000
0.12111664	-100.66100000	-87.41783000
0.12159348	-100.68030000	-87.64810000
0.12207031	-100.62410000	-88.01112000
0.12254715	-100.58950000	-88.27122000
0.12302399	-100.93350000	-88.29128000
0.12350082	-101.47100000	-87.90771000
0.12397766	-101.71080000	-87.62282000
0.12445450	-101.42840000	-87.97653000
0.12493134	-100.26060000	-88.55822000
0.12540817	-100.12400000	-88.77238000
0.12588501	-100.89930000	-88.46695000
0.12636185	-101.32820000	-88.02000000
0.12683868	-101.34840000	-88.13493000
0.12731552	-101.14290000	-88.56715000
0.12779236	-100.89550000	-88.80025000
0.12826920	-100.93640000	-88.69247000
0.12874603	-101.03940000	-88.95954000
0.12922287	-101.27870000	-89.02042000
0.12969971	-101.21430000	-88.33868000
0.13017654	-100.72130000	-87.84518000
0.13065338	-100.51740000	-87.87444000
0.13113022	-100.64280000	-88.15610000
0.13160706	-100.92380000	-87.53917000
0.13208389	-101.27550000	-86.87006000
0.13256073	-101.63680000	-86.90604000
0.13303757	-101.76870000	-87.58573000
0.13351440	-101.93830000	-88.57198000
0.13399124	-101.72740000	-88.42236000
0.13446808	-101.18790000	-87.98971000
0.13494492	-101.38850000	-88.26665000
0.13542175	-101.64780000	-88.48319000
0.13589859	-101.40500000	-88.47178000
0.13637543	-101.61670000	-88.81860000
0.13685226	-101.87950000	-89.03772000
0.13732910	-102.20580000	-88.74953000
0.13780594	-102.38070000	-88.68301000
0.13828278	-101.78860000	-88.95177000
0.13875961	-100.84540000	-88.71323000
0.13923645	-100.69790000	-88.89240000
0.13971329	-101.38880000	-88.82826000
0.14019012	-101.82770000	-88.38814000
0.14066696	-101.61250000	-88.19313000
0.14114380	-101.22850000	-88.80635000
0.14162064	-101.46870000	-89.31631000
0.14209747	-101.14820000	-89.44753000
0.14257431	-101.31390000	-89.93192000
0.14305115	-101.94400000	-89.92899000
0.14352798	-101.98980000	-89.03226000
0.14400482	-101.59570000	-88.21877000
0.14448166	-101.66860000	-88.56468000
0.14495850	-101.64880000	-88.96751000
0.14543533	-101.87430000	-88.08878000
0.14591217	-102.08080000	-87.33866000
0.14638901	-102.04800000	-87.59515000
0.14686584	-101.89180000	-88.27271000
0.14734268	-101.77790000	-88.63859000
0.14781952	-101.73370000	-88.83550000
0.14829636	-101.58780000	-88.79648000
0.14877319	-101.97000000	-88.99216000
0.14925003	-102.22290000	-88.82850000
0.14972687	-101.94690000	-88.97287000
0.15020370	-102.01380000	-89.33076000
0.15068054	-102.35120000	-89.41517000
0.15115738	-102.70920000	-89.25781000
0.15163422	-103.16620000	-88.99656000
0.15211105	-102.57990000	-89.14653000
0.15258789	-101.56890000	-89.08561000
0.15306473	-101.24340000	-89.54671000
0.15354156	-101.59420000	-89.43291000
0.15401840	-101.79810000	-88.74382000
0.15449524	-102.00810000	-88.96487000
0.15497208	-101.94160000	-89.47152000
0.15544891	-101.77990000	-89.89852000
0.15592575	-101.63800000	-89.67796000
0.15640259	-101.81670000	-90.10337000
0.15687943	-102.33480000	-89.77589000
0.15735626	-102.25170000	-89.15540000
0.15783310	-101.87100000	-88.99055000
0.15830994	-101.85630000	-89.16300000
0.15878677	-101.93720000	-89.17037000
0.15926361	-102.22210000	-88.42928000
0.15974045	-102.12500000	-88.32731000
0.16021729	-102.15330000	-88.45745000
0.16069412	-102.31170000	-88.92417000
0.16117096	-102.40770000	-89.31724000
0.16164780	-102.48940000	-88.84649000
0.16212463	-102.08740000	-88.60308000
0.16260147	-101.59480000	-88.82040000
0.16307831	-101.78880000	-89.40442000
0.16355515	-101.89330000	-90.02058000
0.16403198	-102.29600000	-90.33477000
0.16450882	-102.64050000	-90.37944000
0.16498566	-102.59140000	-90.04201000
0.16546249	-102.80840000	-89.84776000
0.16593933	-102.29730000	-89.91479000
0.16641617	-101.58270000	-89.78777000
0.16689301	-101.57910000	-90.01733000
0.16736984	-101.86790000	-89.85497000
0.16784668	-101.99880000	-89.49316000
0.16832352	-102.12900000	-89.37327000
0.16880035	-102.18750000	-89.90801000
0.16927719	-101.98670000	-90.28524000
0.16975403	-102.11720000	-90.36053000
0.17023087	-102.44690000	-90.53516000
0.17070770	-102.45370000	-90.23508000
0.17118454	-102.42660000	-89.65444000
0.17166138	-102.61950000	-89.45142000
0.17213821	-103.08110000	-89.50745000
0.17261505	-102.85360000	-89.34253000
0.17309189	-102.54230000	-88.75075000
0.17356873	-102.51780000	-88.55334000
0.17404556	-103.19480000	-88.77140000
0.17452240	-103.23640000	-89.48633000
0.17499924	-102.55330000	-89.67136000
0.17547607	-102.40230000	-89.55305000
0.17595291	-102.60960000	-89.16876000
0.17642975	-102.71300000	-89.43757000
0.17690659	-102.56000000	-90.27509000
0.17738342	-102.12260000	-90.54321000
0.17786026	-102.21370000	-90.59928000
0.17833710	-102.36900000	-90.74308000
0.17881393	-102.80810000	-90.42088000
0.17929077	-103.17930000	-90.04493000
0.17976761	-103.15910000	-90.08593000
0.18024445	-102.72160000	-90.27451000
0.18072128	-102.67550000	-90.49249000
0.18119812	-103.05030000	-90.52377000
0.18167496	-102.84110000	-90.00553000
0.18215179	-102.52490000	-90.00587000
0.18262863	-102.48410000	-90.35463000
0.18310547	-102.21660000	-90.52102000
0.18358231	-101.97540000	-90.76005000
0.18405914	-102.13110000	-90.64709000
0.18453598	-102.18680000	-90.37488000
0.18501282	-102.20780000	-90.25579000
0.18548965	-102.27860000	-90.10252000
0.18596649	-102.80460000	-90.25263000
0.18644333	-102.99400000	-90.32731000
0.18692017	-102.83030000	-89.58752000
0.18739700	-102.59510000	-89.65483000
0.18787384	-102.98840000	-89.98926000
0.18835068	-103.40450000	-89.98952000
0.18882751	-103.27610000	-89.56993000
0.18930435	-102.97200000	-89.78542000
0.18978119	-102.82600000	-89.55073000
0.19025803	-103.03930000	-89.62072000
0.19073486	-102.89700000	-90.29825000
0.19121170	-102.93020000	-90.57066000
0.19168854	-103.11540000	-90.84581000
0.19216537	-103.49090000	-91.14275000
0.19264221	-103.74710000	-90.87810000
0.19311905	-103.82930000	-90.94328000
0.19359589	-103.17210000	-90.58877000
0.19407272	-102.81400000	-90.28703000
0.19454956	-102.77880000	-90.71541000
0.19502640	-103.00040000	-90.80462000
0.19550323	-103.02830000	-90.32701000
0.19598007	-102.69160000	-90.21462000
0.19645691	-102.58670000	-90.21986000
0.19693375	-102.42500000	-90.42148000
0.19741058	-102.72820000	-90.60643000
0.19788742	-102.85070000	-91.09387000
0.19836426	-102.73740000	-90.91370000
0.19884109	-102.73360000	-90.52440000
0.19931793	-102.95570000	-90.65541000
0.19979477	-103.09450000	-90.77990000
0.20027161	-103.16850000	-90.43871000
0.20074844	-103.39780000	-89.87328000
0.20122528	-103.14690000	-89.94766000
0.20170212	-103.05280000	-90.09529000
0.20217896	-103.23570000	-90.13066000
0.20265579	-103.17420000	-90.16061000
0.20313263	-103.06970000	-90.29845000
0.20360947	-103.43930000	-90.28839000
0.20408630	-103.28300000	-90.18604000
0.20456314	-102.80970000	-90.56822000
0.20503998	-102.88880000	-90.75503000
0.20551682	-102.76520000	-90.91688000
0.20599365	-102.75580000	-91.16429000
0.20647049	-102.76590000	-90.88292000
0.20694733	-102.87140000	-90.94608000
0.20742416	-102.74710000	-90.73746000
0.20790100	-102.51300000	-90.55989000
0.20837784	-102.37790000	-90.41337000
0.20885468	-102.90970000	-90.79626000
0.20933151	-103.09930000	-90.74895000
0.20980835	-102.82450000	-90.27638000
0.21028519	-102.94820000	-90.63981000
0.21076202	-102.99720000	-91.17592000
0.21123886	-103.44950000	-91.10299000
0.21171570	-103.33490000	-91.14504000
0.21219254	-102.89220000	-90.90894000
0.21266937	-103.41750000	-90.78023000
0.21314621	-103.73670000	-90.90240000
0.21362305	-103.59730000	-90.98337000
0.21409988	-103.51600000	-90.78590000
0.21457672	-103.51720000	-90.33212000
0.21505356	-103.20120000	-90.12508000
0.21553040	-103.37450000	-90.52670000
0.21600723	-103.44220000	-90.58292000
0.21648407	-103.28580000	-90.46521000
0.21696091	-103.48570000	-90.41694000
0.21743774	-103.37660000	-90.36456000
0.21791458	-103.64360000	-90.30647000
0.21839142	-103.81330000	-90.39478000
0.21886826	-103.73390000	-90.86610000
0.21934509	-103.73490000	-91.09636000
0.21982193	-103.57990000	-90.97630000
0.22029877	-103.36180000	-90.91250000
0.22077560	-103.28060000	-91.17491000
0.22125244	-103.25950000	-91.59087000
0.22172928	-103.13650000	-91.37828000
0.22220612	-103.01820000	-91.29485000
0.22268295	-103.09120000	-91.34715000
0.22315979	-103.37270000	-90.94290000
0.22363663	-103.36040000	-91.16396000
0.22411346	-103.61070000	-91.38232000
0.22459030	-103.58500000	-91.62576000
0.22506714	-103.39760000	-91.57187000
0.22554398	-103.63250000	-91.58820000
0.22602081	-103.38300000	-91.06841000
0.22649765	-103.26460000	-91.35803000
0.22697449	-103.11440000	-91.53033000
0.22745132	-103.38230000	-91.65114000
0.22792816	-103.48030000	-91.13074000
0.22840500	-103.49920000	-90.94791000
0.22888184	-103.32710000	-90.86320000
0.22935867	-103.34060000	-91.03464000
0.22983551	-103.81070000	-90.98575000
0.23031235	-103.88390000	-90.84511000
0.23078918	-103.42350000	-90.79396000
0.23126602	-103.21670000	-90.48165000
0.23174286	-103.26890000	-90.50240000
0.23221970	-103.36710000	-90.77064000
0.23269653	-103.28740000	-91.13255000
0.23317337	-103.23910000	-91.07468000
0.23365021	-103.56800000	-91.14732000
0.23412704	-103.55930000	-90.79631000
0.23460388	-103.56480000	-90.86880000
0.23508072	-103.48720000	-90.99865000
0.23555756	-103.52020000	-91.37061000
0.23603439	-103.12660000	-91.56289000
0.23651123	-103.00830000	-91.57384000
0.23698807	-103.33580000	-91.11317000
0.23746490	-103.14620000	-90.86211000
0.23794174	-102.94520000	-91.00816000
0.23841858	-102.83410000	-91.07996000
0.23889542	-103.46130000	-91.49802000
0.23937225	-103.61020000	-91.63738000
0.23984909	-103.47990000	-91.63700000
0.24032593	-103.29850000	-91.61507000
0.24080276	-103.37200000	-91.82124000
0.24127960	-103.48730000	-92.00211000
0.24175644	-103.58410000	-91.76457000
0.24223328	-103.33450000	-91.50664000
0.24271011	-103.21120000	-91.56943000
0.24318695	-103.14220000	-91.44795000
0.24366379	-103.39610000	-91.25238000
0.24414063	-103.15340000	-91.12939000
0.24461746	-103.15880000	-91.27742000
0.24509430	-102.94070000	-91.05558000
0.24557114	-103.02590000	-90.74426000
0.24604797	-103.30620000	-91.04118000
0.24652481	-103.56240000	-91.64993000
0.24700165	-103.59080000	-91.61384000
0.24747849	-103.77150000	-91.66015000
0.24795532	-103.62230000	-91.43333000
0.24843216	-103.73450000	-91.28515000
0.24890900	-103.84330000	-91.56187000
0.24938583	-103.56040000	-91.44597000
0.24986267	-103.03450000	-91.69067000
0.25033951	-103.00920000	-91.65641000
0.25081635	-102.88160000	-91.59384000
0.25129318	-102.96360000	-91.35246000
0.25177002	-103.23780000	-91.33921000
0.25224686	-103.09310000	-91.32203000
0.25272369	-103.50290000	-91.75590000
0.25320053	-103.75950000	-92.01175000
0.25367737	-102.95840000	-91.84731000
0.25415421	-98.86840000	-92.02661000
0.25463104	-95.26681000	-91.85640000
0.25510788	-95.72392000	-91.29175000
0.25558472	-100.37240000	-91.28630000
0.25606155	-103.32890000	-91.40772000
0.25653839	-103.47580000	-91.52796000
0.25701523	-103.77550000	-91.81601000
0.25749207	-104.02080000	-91.66417000
0.25796890	-104.03530000	-91.38354000
0.25844574	-103.77970000	-91.18501000
0.25892258	-103.52330000	-90.98910000
0.25939941	-103.69230000	-90.91763000
0.25987625	-103.59290000	-90.94209000
0.26035309	-103.52850000	-91.23531000
0.26082993	-103.71910000	-91.30994000
0.26130676	-103.78110000	-91.59888000
0.26178360	-103.96770000	-91.51233000
0.26226044	-103.82950000	-91.63083000
0.26273727	-103.34010000	-91.89426000
0.26321411	-103.35640000	-91.92455000
0.26369095	-103.55910000	-91.67500000
0.26416779	-103.82880000	-91.53433000
0.26464462	-103.66790000	-91.48486000
0.26512146	-103.47450000	-91.54696000
0.26559830	-103.08580000	-91.36948000
0.26607513	-103.22400000	-91.56425000
0.26655197	-103.44580000	-91.96006000
0.26702881	-103.82510000	-92.09451000
0.26750565	-104.01690000	-91.81829000
0.26798248	-103.76430000	-91.95358000
0.26845932	-103.74950000	-91.88860000
0.26893616	-103.44450000	-91.83239000
0.26941299	-103.83230000	-92.29852000
0.26988983	-103.69280000	-92.45789000
0.27036667	-103.48900000	-92.28989000
0.27084351	-103.68800000	-91.92073000
0.27132034	-103.86300000	-91.52166000
0.27179718	-103.67660000	-91.57484000
0.27227402	-103.52150000	-91.69698000
0.27275085	-103.42350000	-91.32575000
0.27322769	-103.20840000	-90.86781000
0.27370453	-103.10880000	-91.10604000
0.27418137	-103.22150000	-91.68693000
0.27465820	-103.53340000	-91.82178000
0.27513504	-103.54330000	-91.53579000
0.27561188	-103.46650000	-91.52108000
0.27608871	-103.32950000	-92.06330000
0.27656555	-103.02150000	-92.08508000
0.27704239	-103.25010000	-92.31622000
0.27751923	-103.63570000	-92.42936000
0.27799606	-103.58760000	-92.12418000
0.27847290	-103.56060000	-91.74277000
0.27894974	-103.41530000	-91.44788000
0.27942657	-103.34300000	-91.56449000
0.27990341	-103.56930000	-91.82353000
0.28038025	-103.79120000	-92.14277000
0.28085709	-103.91570000	-92.61861000
0.28133392	-103.75210000	-92.63965000
0.28181076	-103.59770000	-92.64326000
0.28228760	-103.83260000	-92.33508000
0.28276443	-103.70040000	-91.88956000
0.28324127	-103.57310000	-91.83900000
0.28371811	-103.98560000	-92.26601000
0.28419495	-104.39630000	-91.99517000
0.28467178	-104.36770000	-92.12428000
0.28514862	-104.30030000	-91.81198000
0.28562546	-104.41500000	-91.48019000
0.28610229	-104.33140000	-91.33456000
0.28657913	-104.00420000	-91.10765000
0.28705597	-104.11520000	-91.06004000
0.28753281	-103.39990000	-91.28542000
0.28800964	-103.42330000	-91.73940000
0.28848648	-103.72410000	-92.02220000
0.28896332	-103.60080000	-91.67552000
0.28944016	-103.75280000	-91.96017000
0.28991699	-103.83770000	-92.02831000
0.29039383	-103.66770000	-92.12919000
0.29087067	-103.40070000	-92.24870000
0.29134750	-103.63480000	-91.89359000
0.29182434	-103.78490000	-92.24211000
0.29230118	-104.04570000	-92.18420000
0.29277802	-104.18500000	-91.73801000
0.29325485	-104.13140000	-91.76186000
0.29373169	-103.84200000	-92.41706000
0.29420853	-103.68880000	-92.73702000
0.29468536	-103.97980000	-92.40201000
0.29516220	-103.47060000	-92.07716000
0.29563904	-103.56930000	-92.12086000
0.29611588	-103.68540000	-92.12343000
0.29659271	-103.55740000	-92.02361000
0.29706955	-103.19720000	-92.05075000
0.29754639	-103.23700000	-92.07735000
0.29802322	-103.52520000	-92.35882000
0.29850006	-103.81450000	-92.37451000
0.29897690	-103.95520000	-92.10665000
0.29945374	-103.98090000	-91.96214000
0.29993057	-103.61630000	-92.07803000
0.30040741	-103.48670000	-92.16122000
0.30088425	-103.78390000	-91.67345000
0.30136108	-103.90260000	-91.63696000
0.30183792	-103.73230000	-92.21429000
0.30231476	-103.92970000	-92.16203000
0.30279160	-103.89120000	-91.98139000
0.30326843	-103.50490000	-91.89716000
0.30374527	-103.49010000	-91.81622000
0.30422211	-103.44920000	-92.01633000
0.30469894	-103.58610000	-92.18746000
0.30517578	-103.55100000	-92.43571000
0.30565262	-103.65010000	-92.49908000
0.30612946	-103.48410000	-92.55898000
0.30660629	-103.69970000	-92.57608000
0.30708313	-103.72750000	-91.99972000
0.30755997	-103.74410000	-92.03824000
0.30803680	-103.60290000	-92.28780000
0.30851364	-103.78990000	-92.70590000
0.30899048	-103.56390000	-92.44564000
0.30946732	-103.67360000	-92.68918000
0.30994415	-103.38120000	-92.45963000
0.31042099	-103.49560000	-92.17136000
0.31089783	-103.64370000	-92.28961000
0.31137466	-103.33140000	-92.37701000
0.31185150	-103.54430000	-92.34333000
0.31232834	-102.87890000	-92.17500000
0.31280518	-102.83410000	-91.99895000
0.31328201	-103.68730000	-91.98420000
0.31375885	-103.79620000	-92.14800000
0.31423569	-103.97310000	-91.73376000
0.31471252	-103.65860000	-91.59331000
0.31518936	-103.54300000	-91.80570000
0.31566620	-103.52150000	-92.12376000
0.31614304	-103.78960000	-92.26363000
0.31661987	-103.85390000	-92.02406000
0.31709671	-103.91920000	-92.12093000
0.31757355	-103.81340000	-92.30579000
0.31805038	-103.58670000	-92.26318000
0.31852722	-103.41170000	-92.41898000
0.31900406	-103.47150000	-92.55866000
0.31948090	-103.44200000	-92.60713000
0.31995773	-103.64960000	-92.66318000
0.32043457	-103.98170000	-92.65215000
0.32091141	-104.23640000	-92.28288000
0.32138824	-104.30630000	-92.45785000
0.32186508	-104.34370000	-92.81372000
0.32234192	-104.10300000	-92.68977000
0.32281876	-104.01160000	-92.51981000
0.32329559	-103.62090000	-92.46212000
0.32377243	-103.94660000	-92.33374000
0.32424927	-104.01630000	-92.34827000
0.32472610	-104.23580000	-92.44710000
0.32520294	-104.04680000	-92.51748000
0.32567978	-104.29630000	-92.50475000
0.32615662	-104.18700000	-92.35811000
0.32663345	-104.33790000	-92.21030000
0.32711029	-104.12730000	-92.30064000
0.32758713	-104.21530000	-92.27602000
0.32806396	-104.28790000	-92.02850000
0.32854080	-104.39980000	-91.66547000
0.32901764	-104.54750000	-91.88116000
0.32949448	-104.54110000	-92.50099000
0.32997131	-104.32190000	-92.58407000
0.33044815	-104.12150000	-92.07290000
0.33092499	-103.53160000	-92.02862000
0.33140182	-103.61610000	-92.63453000
0.33187866	-103.96930000	-92.90418000
