Frequenz	Kanal A	Kanal B
(MHz)	(dBV)	(dBV)

0.16403198	-101.86760000	-72.94344000
0.16450882	-101.70850000	-73.07249000
0.16498566	-101.64690000	-73.04149000
0.16546249	-102.59820000	-73.06857000
0.16593933	-102.16770000	-73.50631000
0.16641617	-101.85570000	-73.67003000
0.16689301	-101.70700000	-73.65379000
0.16736984	-102.03830000	-73.37829000
0.16784668	-101.63380000	-73.76354000
0.16832352	-101.47890000	-73.68443000
0.16880035	-101.26970000	-73.44657000
0.16927719	-101.37380000	-73.19172000
0.16975403	-101.61830000	-73.53871000
0.17023087	-102.21550000	-73.49940000
0.17070770	-102.69980000	-73.51511000
0.17118454	-102.59250000	-73.57697000
0.17166138	-102.58980000	-73.79897000
0.17213821	-102.60960000	-74.15517000
0.17261505	-102.51750000	-73.65591000
0.17309189	-102.42910000	-73.63124000
0.17356873	-102.33800000	-73.62099000
0.17404556	-102.37500000	-73.45243000
0.17452240	-102.34430000	-72.94648000
0.17499924	-102.55890000	-73.22377000
0.17547607	-102.36040000	-73.49252000
0.17595291	-102.33980000	-73.84201000
0.17642975	-102.07260000	-74.20373000
0.17690659	-101.73110000	-73.79941000
0.17738342	-101.81690000	-73.77000000
0.17786026	-102.12580000	-73.93485000
0.17833710	-102.39160000	-74.09153000
0.17881393	-102.45490000	-73.73611000
0.17929077	-103.02510000	-73.42567000
0.17976761	-102.43430000	-73.45947000
0.18024445	-101.90690000	-73.60331000
0.18072128	-102.48160000	-73.69733000
0.18119812	-102.68580000	-73.75717000
0.18167496	-102.65860000	-73.51975000
0.18215179	-102.53900000	-73.71941000
0.18262863	-102.30340000	-73.74902000
0.18310547	-102.54150000	-73.69872000
0.18358231	-102.00580000	-73.63235000
0.18405914	-101.41550000	-73.76355000
0.18453598	-101.53830000	-73.61567000
0.18501282	-101.55880000	-73.78672000
0.18548965	-101.90500000	-73.73486000
0.18596649	-102.21990000	-73.80723000
0.18644333	-102.35510000	-73.84477000
0.18692017	-102.68770000	-73.86626000
0.18739700	-102.82850000	-73.93120000
0.18787384	-102.66040000	-73.39468000
0.18835068	-102.78500000	-73.52363000
0.18882751	-102.44120000	-73.58749000
0.18930435	-102.24420000	-73.72653000
0.18978119	-102.22850000	-73.29292000
0.19025803	-102.02380000	-73.43130000
0.19073486	-102.73700000	-73.27082000
0.19121170	-102.68460000	-73.65147000
0.19168854	-102.37020000	-73.91096000
0.19216537	-102.25760000	-73.66623000
0.19264221	-102.67000000	-73.92438000
0.19311905	-102.91790000	-73.93511000
0.19359589	-102.88180000	-73.60034000
0.19407272	-102.34780000	-73.51865000
0.19454956	-102.03670000	-73.72753000
0.19502640	-102.27430000	-73.75471000
0.19550323	-102.54160000	-73.84174000
0.19598007	-102.33430000	-73.71648000
0.19645691	-101.81640000	-73.53935000
0.19693375	-101.78040000	-73.84425000
0.19741058	-102.04060000	-73.71261000
0.19788742	-102.10180000	-73.30317000
0.19836426	-102.00350000	-73.43283000
0.19884109	-102.07250000	-73.60128000
0.19931793	-102.20450000	-73.62797000
0.19979477	-102.08830000	-73.48490000
0.20027161	-102.11610000	-73.65586000
0.20074844	-102.38180000	-73.82987000
0.20122528	-102.43800000	-73.84332000
0.20170212	-102.58390000	-73.75217000
0.20217896	-102.48100000	-74.01138000
0.20265579	-102.72690000	-74.23357000
0.20313263	-102.83780000	-73.65541000
0.20360947	-102.86360000	-73.47398000
0.20408630	-102.67300000	-73.14847000
0.20456314	-102.33730000	-73.24408000
0.20503998	-102.43330000	-73.67787000
0.20551682	-102.74140000	-73.91370000
0.20599365	-102.95260000	-73.96808000
0.20647049	-102.49230000	-73.50640000
0.20694733	-102.37200000	-73.57040000
0.20742416	-102.05710000	-73.66347000
0.20790100	-102.03860000	-73.47231000
0.20837784	-102.01370000	-73.72863000
0.20885468	-102.76740000	-73.88508000
0.20933151	-103.08170000	-73.48391000
0.20980835	-102.77100000	-73.65295000
0.21028519	-102.58520000	-73.72523000
0.21076202	-102.46780000	-73.30299000
0.21123886	-102.42450000	-73.01468000
0.21171570	-102.30110000	-73.38192000
0.21219254	-102.17250000	-73.43508000
0.21266937	-102.57640000	-73.29552000
0.21314621	-102.49230000	-73.35442000
0.21362305	-102.79500000	-73.30179000
0.21409988	-102.63800000	-73.73215000
0.21457672	-102.59370000	-74.20346000
0.21505356	-102.60080000	-74.05689000
0.21553040	-102.34120000	-74.13043000
0.21600723	-102.42640000	-73.79388000
0.21648407	-102.50590000	-73.73267000
0.21696091	-102.61430000	-73.37885000
0.21743774	-103.17470000	-73.45364000
0.21791458	-103.20020000	-73.54587000
0.21839142	-103.32220000	-73.80692000
0.21886826	-103.65280000	-73.62158000
0.21934509	-103.27080000	-73.40801000
0.21982193	-103.22560000	-73.37891000
0.22029877	-102.75230000	-73.56683000
0.22077560	-102.57240000	-73.38377000
0.22125244	-102.79600000	-73.67901000
0.22172928	-102.55700000	-73.99084000
0.22220612	-102.62620000	-74.09445000
0.22268295	-102.56200000	-74.02834000
0.22315979	-102.53010000	-74.11723000
0.22363663	-102.21600000	-73.93528000
0.22411346	-102.57790000	-73.78591000
0.22459030	-102.73920000	-73.57191000
0.22506714	-103.08950000	-73.49346000
0.22554398	-103.19940000	-73.41087000
0.22602081	-103.28180000	-73.71006000
0.22649765	-103.27710000	-73.63046000
0.22697449	-102.66300000	-73.70468000
0.22745132	-102.86330000	-73.86863000
0.22792816	-103.22790000	-73.75224000
0.22840500	-103.15270000	-73.33717000
0.22888184	-102.46420000	-73.55296000
0.22935867	-102.80710000	-73.77663000
0.22983551	-102.83820000	-73.85149000
0.23031235	-102.67310000	-74.04492000
0.23078918	-102.97540000	-73.89947000
0.23126602	-102.90100000	-73.67283000
0.23174286	-103.05680000	-73.79370000
0.23221970	-102.89040000	-73.84679000
0.23269653	-102.60860000	-73.88128000
0.23317337	-102.70060000	-73.86132000
0.23365021	-102.61330000	-74.38159000
0.23412704	-102.65370000	-74.29579000
0.23460388	-102.64070000	-74.21779000
0.23508072	-102.36350000	-74.11449000
0.23555756	-101.97760000	-73.96990000
0.23603439	-102.04730000	-74.12163000
0.23651123	-102.84330000	-73.96391000
0.23698807	-102.98060000	-74.13062000
0.23746490	-102.88830000	-73.62653000
0.23794174	-103.22940000	-73.52470000
0.23841858	-103.35500000	-73.48468000
0.23889542	-103.41400000	-73.81143000
0.23937225	-103.69080000	-74.08504000
0.23984909	-103.52890000	-73.86774000
0.24032593	-103.16310000	-73.58105000
0.24080276	-102.99290000	-73.44070000
0.24127960	-103.07330000	-73.84532000
0.24175644	-102.91770000	-74.13409000
0.24223328	-102.73040000	-74.08313000
0.24271011	-102.59850000	-73.78436000
0.24318695	-103.17480000	-73.37305000
0.24366379	-102.72720000	-73.78699000
0.24414063	-102.24780000	-74.01144000
0.24461746	-102.41130000	-73.63172000
0.24509430	-102.19400000	-73.42889000
0.24557114	-102.49290000	-73.45403000
0.24604797	-102.74240000	-73.58116000
0.24652481	-103.25570000	-73.74591000
0.24700165	-103.34000000	-73.52716000
0.24747849	-102.95380000	-73.43887000
0.24795532	-102.86820000	-73.48743000
0.24843216	-102.81310000	-73.31915000
0.24890900	-102.86750000	-73.80535000
0.24938583	-102.73540000	-73.97569000
0.24986267	-102.86820000	-73.83836000
0.25033951	-102.67580000	-73.54292000
0.25081635	-102.72570000	-73.76765000
0.25129318	-102.96640000	-73.78291000
0.25177002	-103.20460000	-73.98453000
0.25224686	-103.07350000	-73.81610000
0.25272369	-103.00890000	-73.82647000
0.25320053	-103.10190000	-73.59409000
0.25367737	-103.22550000	-73.66660000
0.25415421	-101.61870000	-74.02689000
0.25463104	-98.74274000	-73.70788000
0.25510788	-98.60963000	-73.72144000
0.25558472	-101.33020000	-73.97829000
0.25606155	-103.27650000	-73.89003000
0.25653839	-103.37540000	-73.62098000
0.25701523	-103.31850000	-73.81239000
0.25749207	-102.95890000	-73.83616000
0.25796890	-102.92040000	-74.19260000
0.25844574	-102.96120000	-73.87415000
0.25892258	-103.07660000	-74.16521000
0.25939941	-103.58940000	-74.00315000
0.25987625	-103.38450000	-73.70743000
0.26035309	-103.31860000	-73.71852000
0.26082993	-103.49050000	-73.79841000
0.26130676	-103.16990000	-73.92353000
0.26178360	-103.18120000	-74.06731000
0.26226044	-102.90900000	-74.38373000
0.26273727	-102.88430000	-73.57738000
0.26321411	-103.09690000	-73.59923000
0.26369095	-103.06040000	-74.00536000
0.26416779	-103.36400000	-74.28306000
0.26464462	-103.24840000	-74.27429000
0.26512146	-102.79390000	-74.35230000
0.26559830	-102.75220000	-73.73541000
0.26607513	-102.72170000	-73.12946000
0.26655197	-102.79100000	-73.44975000
0.26702881	-102.83230000	-73.76567000
0.26750565	-102.62290000	-73.56033000
0.26798248	-102.77400000	-73.89365000
0.26845932	-103.20760000	-74.04858000
0.26893616	-103.14680000	-74.42432000
0.26941299	-103.06840000	-73.97624000
0.26988983	-102.94300000	-73.81536000
0.27036667	-103.44750000	-74.00510000
0.27084351	-103.17220000	-73.45045000
0.27132034	-102.76730000	-73.42260000
0.27179718	-102.67780000	-73.78726000
0.27227402	-102.49150000	-74.19711000
0.27275085	-102.18040000	-74.25945000
0.27322769	-102.35020000	-73.87211000
0.27370453	-102.15990000	-73.89664000
0.27418137	-102.38750000	-74.27688000
0.27465820	-102.73790000	-74.01170000
0.27513504	-103.00640000	-73.80701000
0.27561188	-103.51540000	-73.73309000
0.27608871	-103.37740000	-73.31827000
0.27656555	-102.95780000	-73.48200000
0.27704239	-102.88750000	-73.64265000
0.27751923	-103.15000000	-74.04670000
0.27799606	-103.63760000	-74.16778000
0.27847290	-103.74740000	-74.13146000
0.27894974	-103.52930000	-74.19884000
0.27942657	-103.46200000	-74.36630000
0.27990341	-102.67970000	-73.82162000
0.28038025	-103.04730000	-73.67174000
0.28085709	-103.24060000	-73.74194000
0.28133392	-103.49870000	-73.55402000
0.28181076	-103.38410000	-73.51041000
0.28228760	-102.77820000	-73.88547000
0.28276443	-102.46180000	-74.04448000
0.28324127	-102.54510000	-74.58443000
0.28371811	-102.66760000	-74.48850000
0.28419495	-102.50490000	-74.31485000
0.28467178	-103.09240000	-74.02741000
0.28514862	-103.47960000	-73.70241000
0.28562546	-103.47330000	-73.42165000
0.28610229	-103.55410000	-73.85148000
0.28657913	-103.52850000	-73.71168000
0.28705597	-103.31370000	-73.55460000
0.28753281	-103.22730000	-73.50333000
0.28800964	-103.15400000	-73.91241000
0.28848648	-102.92280000	-74.28541000
0.28896332	-102.75470000	-73.97097000
0.28944016	-102.55190000	-74.11958000
0.28991699	-102.68600000	-74.23198000
0.29039383	-102.76250000	-73.97251000
0.29087067	-102.76140000	-73.84222000
0.29134750	-102.96700000	-73.93565000
0.29182434	-103.16020000	-74.12740000
0.29230118	-103.22230000	-73.78233000
0.29277802	-103.16090000	-73.39214000
0.29325485	-103.28080000	-73.59874000
0.29373169	-103.18500000	-73.74423000
0.29420853	-103.22130000	-73.81484000
0.29468536	-103.40280000	-73.69637000
0.29516220	-103.11830000	-73.69999000
0.29563904	-103.13830000	-73.98261000
0.29611588	-103.04830000	-74.19598000
0.29659271	-102.53090000	-74.00555000
0.29706955	-102.34650000	-74.06311000
0.29754639	-102.47900000	-73.78078000
0.29802322	-102.76450000	-73.48383000
0.29850006	-103.03100000	-73.78037000
0.29897690	-103.34640000	-73.79826000
0.29945374	-103.52400000	-74.02180000
0.29993057	-104.00150000	-74.21179000
0.30040741	-103.60070000	-74.06043000
0.30088425	-103.55730000	-74.08093000
0.30136108	-103.67320000	-74.19089000
0.30183792	-103.37190000	-74.31562000
0.30231476	-102.72820000	-74.14972000
0.30279160	-102.42860000	-74.40173000
0.30326843	-102.75240000	-74.29548000
0.30374527	-102.67750000	-74.22898000
0.30422211	-102.49580000	-74.50695000
0.30469894	-103.00700000	-73.99001000
0.30517578	-103.40880000	-74.09923000
0.30565262	-103.37850000	-74.06655000
0.30612946	-103.06660000	-74.05740000
0.30660629	-103.42360000	-74.35156000
0.30708313	-103.19440000	-74.07568000
0.30755997	-103.42860000	-73.86186000
0.30803680	-103.96160000	-73.92395000
0.30851364	-103.64950000	-73.92030000
0.30899048	-103.29130000	-74.10132000
0.30946732	-102.81450000	-73.97602000
0.30994415	-102.97750000	-73.95980000
0.31042099	-102.60710000	-74.12018000
0.31089783	-102.75480000	-73.99384000
0.31137466	-102.87590000	-73.56995000
0.31185150	-102.99160000	-73.90955000
0.31232834	-102.76890000	-73.93110000
0.31280518	-102.77620000	-74.34357000
0.31328201	-102.93560000	-74.00734000
0.31375885	-103.27480000	-73.68805000
0.31423569	-103.41970000	-73.52782000
0.31471252	-102.83580000	-73.52855000
0.31518936	-102.95030000	-73.73962000
0.31566620	-103.10420000	-73.81760000
0.31614304	-103.08680000	-73.72311000
0.31661987	-102.76920000	-73.47346000
0.31709671	-102.95580000	-73.37028000
0.31757355	-103.37700000	-73.58178000
0.31805038	-102.81820000	-73.60314000
0.31852722	-103.30520000	-73.76177000
0.31900406	-103.48480000	-73.94688000
0.31948090	-102.98260000	-73.82309000
0.31995773	-103.45810000	-73.58427000
0.32043457	-103.71000000	-73.72254000
0.32091141	-103.58400000	-73.97330000
0.32138824	-103.52270000	-73.62385000
0.32186508	-103.62090000	-73.73675000
0.32234192	-103.84460000	-73.53317000
0.32281876	-103.89330000	-73.62833000
0.32329559	-103.82620000	-73.99520000
0.32377243	-103.51600000	-73.85753000
0.32424927	-102.91370000	-73.97492000
0.32472610	-102.86510000	-74.04140000
0.32520294	-102.96830000	-73.83546000
0.32567978	-103.28140000	-74.04993000
0.32615662	-103.01810000	-73.81488000
0.32663345	-102.93460000	-73.36028000
0.32711029	-103.40310000	-73.66926000
0.32758713	-103.47060000	-74.32874000
0.32806396	-102.98290000	-73.95837000
0.32854080	-103.18110000	-73.40656000
0.32901764	-103.76300000	-73.44217000
0.32949448	-103.39430000	-73.95937000
0.32997131	-103.57730000	-73.89252000
0.33044815	-103.38670000	-73.94215000
