Frequenz	Kanal A	Kanal B
0.95748901	-106.47360000	-74.90334000
0.96130371	-106.96390000	-75.14515000
0.96511841	-106.90880000	-74.85603000
0.96893311	-106.77890000	-74.66125000
0.97274780	-107.15390000	-74.72103000
0.97656250	-107.46470000	-74.76184000
0.98037720	-108.41870000	-75.21967000
0.98419189	-107.88330000	-74.75143000
0.98800659	-107.42230000	-74.98153000
0.99182129	-106.83010000	-74.84372000
0.99563599	-108.13380000	-74.80814000
0.99945068	-108.37840000	-74.97151000
1.00326538	-108.17620000	-75.70868000
1.00708008	-108.19770000	-75.86790000
1.01089478	-108.15860000	-75.67677000
1.01470947	-108.95370000	-75.03626000
1.01852417	-108.35990000	-74.75202000
1.02233887	-108.44090000	-75.63823000
1.02615356	-107.46020000	-75.78626000
1.02996826	-107.51370000	-75.84744000
1.03378296	-107.47030000	-75.48813000
1.03759766	-108.35980000	-75.94335000
1.04141235	-108.09420000	-75.78168000
1.04522705	-108.35300000	-75.34554000
1.04904175	-109.46120000	-75.88593000
1.05285645	-109.07640000	-76.80052000
1.05667114	-108.38690000	-76.60674000
1.06048584	-107.61580000	-75.97774000
1.06430054	-108.17740000	-76.47221000
1.06811523	-108.69170000	-76.56233000
1.07192993	-109.30810000	-76.22688000
1.07574463	-108.73470000	-76.30579000
1.07955933	-108.55110000	-75.89223000
1.08337402	-108.87280000	-76.24374000
1.08718872	-108.25230000	-76.57768000
1.09100342	-107.73700000	-76.21806000
1.09481812	-107.39770000	-75.97427000
1.09863281	-107.43130000	-75.77406000
1.10244751	-107.89250000	-75.81781000
1.10626221	-107.87240000	-75.82744000
1.11007690	-107.83410000	-76.39328000
1.11389160	-107.77730000	-76.73157000
1.11770630	-108.31500000	-76.57545000
1.12152100	-110.36170000	-76.30459000
1.12533569	-110.27610000	-76.92044000
1.12915039	-109.32200000	-77.06129000
1.13296509	-109.02370000	-76.49245000
1.13677979	-108.84580000	-76.68900000
1.14059448	-109.51260000	-77.01817000
1.14440918	-109.98230000	-77.53896000
1.14822388	-110.47390000	-77.57919000
1.15203857	-109.14520000	-77.80012000
1.15585327	-109.87090000	-77.32682000
1.15966797	-109.51880000	-76.66608000
1.16348267	-109.03890000	-76.54298000
1.16729736	-109.30900000	-75.97453000
1.17111206	-109.35980000	-76.07823000
1.17492676	-108.38200000	-75.99768000
1.17874146	-108.87320000	-76.00767000
1.18255615	-110.55540000	-76.42644000
1.18637085	-110.32860000	-76.71493000
1.19018555	-110.05980000	-76.65392000
1.19400024	-110.86210000	-76.69767000
1.19781494	-110.50710000	-76.55324000
1.20162964	-110.71000000	-76.29154000
1.20544434	-110.43890000	-76.41294000
1.20925903	-110.92860000	-77.04591000
1.21307373	-110.67080000	-76.95177000
1.21688843	-111.54350000	-76.64542000
1.22070313	-112.16370000	-76.92097000
1.22451782	-111.59450000	-76.86430000
1.22833252	-111.85740000	-76.66722000
1.23214722	-111.85200000	-77.29683000
1.23596191	-111.40810000	-77.54998000
1.23977661	-111.04530000	-77.29411000
1.24359131	-110.75320000	-77.03201000
1.24740601	-110.01740000	-77.55018000
1.25122070	-110.46160000	-76.68621000
1.25503540	-112.03810000	-76.80418000
1.25885010	-112.21310000	-77.16563000
1.26266479	-112.00140000	-76.81418000
1.26647949	-112.01030000	-77.11105000
1.27029419	-112.48010000	-77.52975000
1.27410889	-113.37940000	-77.70786000
1.27792358	-114.19100000	-77.07883000
1.28173828	-112.92760000	-76.71212000
1.28555298	-111.00020000	-76.39221000
1.28936768	-110.69520000	-76.55911000
1.29318237	-111.81590000	-77.18922000
1.29699707	-112.40490000	-77.85263000
1.30081177	-112.13640000	-77.90505000
1.30462646	-110.76860000	-78.27565000
1.30844116	-111.23250000	-77.09808000
1.31225586	-112.06870000	-77.11990000
1.31607056	-111.22850000	-77.29146000
1.31988525	-110.60830000	-77.17422000
1.32369995	-111.32970000	-76.69862000
1.32751465	-113.32700000	-76.51164000
1.33132935	-113.73980000	-76.51685000
1.33514404	-113.44030000	-77.20335000
1.33895874	-113.30220000	-78.57882000
1.34277344	-113.42630000	-78.10616000
1.34658813	-113.50170000	-77.04532000
1.35040283	-113.17280000	-76.79198000
1.35421753	-113.33500000	-77.04539000
1.35803223	-112.64730000	-76.24847000
1.36184692	-112.40290000	-76.80325000
1.36566162	-112.74840000	-76.58376000
1.36947632	-113.75040000	-77.16319000
1.37329102	-112.69440000	-77.26174000
1.37710571	-112.67860000	-77.29218000
1.38092041	-112.26430000	-78.12194000
1.38473511	-112.31080000	-77.61053000
1.38854980	-112.07680000	-77.30483000
1.39236450	-112.13820000	-76.99628000
1.39617920	-112.91200000	-77.11628000
1.39999390	-113.87780000	-76.75719000
1.40380859	-114.02870000	-76.77937000
1.40762329	-113.95930000	-77.37154000
1.41143799	-113.61820000	-78.32973000
1.41525269	-112.88950000	-78.28252000
1.41906738	-113.01950000	-77.71455000
1.42288208	-112.92950000	-77.71999000
1.42669678	-113.24330000	-78.08604000
1.43051147	-112.94590000	-78.85521000
1.43432617	-112.55690000	-78.97929000
1.43814087	-112.69850000	-78.64230000
1.44195557	-112.40780000	-77.89668000
1.44577026	-112.53980000	-77.71886000
1.44958496	-112.58920000	-77.74343000
1.45339966	-113.21110000	-77.86148000
1.45721436	-113.49140000	-78.11187000
1.46102905	-113.61420000	-79.16558000
1.46484375	-113.74860000	-78.38258000
1.46865845	-112.63840000	-77.63710000
1.47247314	-112.99170000	-77.30119000
1.47628784	-114.39770000	-77.66421000
1.48010254	-115.14670000	-78.35081000
1.48391724	-114.98880000	-78.83784000
1.48773193	-115.09940000	-79.14589000
1.49154663	-114.89370000	-78.98770000
1.49536133	-114.71790000	-78.72635000
1.49917603	-114.59040000	-78.41895000
1.50299072	-114.13470000	-78.15984000
1.50680542	-114.21970000	-78.42547000
1.51062012	-114.26730000	-78.25731000
1.51443481	-114.08740000	-78.07321000
1.51824951	-113.50410000	-78.50364000
1.52206421	-113.30970000	-78.58132000
1.52587891	-113.13090000	-79.32632000
1.52969360	-114.15280000	-79.49663000
1.53350830	-115.19240000	-79.49654000
1.53732300	-114.62870000	-79.49215000
1.54113770	-114.56430000	-79.66924000
1.54495239	-114.39510000	-78.81779000
1.54876709	-115.07350000	-79.22288000
1.55258179	-114.38300000	-79.72276000
1.55639648	-113.17280000	-79.23579000
1.56021118	-113.66520000	-78.40920000
1.56402588	-114.80250000	-78.28651000
1.56784058	-114.79410000	-78.69480000
1.57165527	-113.84370000	-78.99759000
1.57546997	-113.95650000	-79.02148000
1.57928467	-113.54150000	-79.27644000
1.58309937	-113.46390000	-79.17883000
1.58691406	-113.09210000	-80.00948000
1.59072876	-112.99830000	-79.80995000
1.59454346	-112.95100000	-79.29167000
1.59835815	-113.20870000	-79.49095000
1.60217285	-113.49130000	-79.02372000
1.60598755	-113.11590000	-78.63306000
1.60980225	-111.69840000	-78.31649000
1.61361694	-111.95660000	-78.72980000
1.61743164	-113.19290000	-79.52323000
1.62124634	-112.85760000	-79.58744000
1.62506104	-111.76720000	-79.59135000
1.62887573	-111.72010000	-79.28557000
1.63269043	-112.98350000	-79.18195000
1.63650513	-113.03800000	-79.21666000
1.64031982	-112.93660000	-79.05338000
1.64413452	-112.69030000	-80.11613000
1.64794922	-112.02240000	-79.98701000
1.65176392	-111.92790000	-80.37276000
1.65557861	-111.86100000	-79.89720000
1.65939331	-111.60770000	-80.10732000
1.66320801	-111.06200000	-80.24353000
1.66702271	-111.17930000	-80.20359000
1.67083740	-111.00610000	-79.62034000
1.67465210	-110.50310000	-79.35794000
1.67846680	-109.96310000	-79.94028000
1.68228149	-109.48790000	-79.64593000
1.68609619	-110.33910000	-79.91218000
1.68991089	-109.68100000	-79.51084000
1.69372559	-108.87850000	-78.98344000
1.69754028	-109.85740000	-79.36207000
1.70135498	-109.47840000	-79.91081000
1.70516968	-108.69240000	-80.12012000
1.70898438	-107.53210000	-80.38811000
1.71279907	-107.69900000	-80.47110000
1.71661377	-107.47010000	-80.66117000
1.72042847	-107.79510000	-81.03589000
1.72424316	-108.33430000	-80.32249000
1.72805786	-107.99830000	-79.87672000
1.73187256	-107.32750000	-79.93890000
1.73568726	-108.14040000	-80.02744000
1.73950195	-107.95730000	-79.72986000
1.74331665	-108.01800000	-79.88297000
1.74713135	-107.61660000	-79.66718000
1.75094604	-107.97150000	-79.13148000
1.75476074	-108.21920000	-79.63003000
1.75857544	-107.67960000	-79.81676000
1.76239014	-106.97500000	-79.27599000
1.76620483	-107.39870000	-79.88675000
1.77001953	-107.20040000	-80.98555000
1.77383423	-108.26440000	-80.97852000
1.77764893	-108.72080000	-80.68204000
1.78146362	-107.64200000	-80.69044000
1.78527832	-107.38400000	-81.17290000
1.78909302	-107.35730000	-80.60881000
1.79290771	-107.37800000	-80.20463000
1.79672241	-108.25660000	-79.77312000
1.80053711	-108.01830000	-79.66246000
1.80435181	-107.52190000	-80.31438000
1.80816650	-108.04710000	-80.99898000
1.81198120	-109.18840000	-81.09586000
1.81579590	-109.81750000	-80.77858000
1.81961060	-108.94390000	-81.10691000
1.82342529	-108.56990000	-81.13293000
1.82723999	-108.56850000	-80.14734000
1.83105469	-109.46100000	-79.55095000
1.83486938	-108.01960000	-79.64674000
1.83868408	-107.82980000	-80.39149000
1.84249878	-108.22390000	-81.51679000
1.84631348	-108.49760000	-81.96255000
1.85012817	-108.88850000	-80.35218000
1.85394287	-107.78570000	-80.13165000
1.85775757	-107.28450000	-80.80577000
1.86157227	-107.00370000	-81.69682000
1.86538696	-107.29350000	-82.23213000
1.86920166	-106.47940000	-81.00560000
1.87301636	-105.84200000	-80.23965000
1.87683105	-107.13460000	-80.54541000
1.88064575	-107.85190000	-80.61373000
1.88446045	-108.87230000	-80.92979000
1.88827515	-108.05040000	-80.58270000
1.89208984	-107.45240000	-81.10928000
1.89590454	-107.06970000	-80.55665000
1.89971924	-107.18100000	-80.47783000
1.90353394	-108.37960000	-80.75394000
1.90734863	-107.03610000	-80.88246000
1.91116333	-106.89240000	-81.36745000
1.91497803	-106.72820000	-80.99094000
1.91879272	-106.55450000	-80.57455000
1.92260742	-106.07340000	-81.12550000
1.92642212	-105.71700000	-80.76989000
1.93023682	-106.78560000	-80.08693000
1.93405151	-107.13170000	-81.13606000
1.93786621	-107.07510000	-81.35209000
1.94168091	-106.56630000	-80.42486000
1.94549561	-105.62430000	-80.34392000
1.94931030	-106.74200000	-80.82460000
1.95312500	-107.72190000	-80.98242000
1.95693970	-107.38670000	-81.56513000
1.96075439	-105.98220000	-82.15006000
1.96456909	-106.17030000	-81.73132000
1.96838379	-106.65920000	-81.13577000
1.97219849	-106.73930000	-81.53613000
1.97601318	-105.97200000	-80.96257000
1.97982788	-104.27490000	-81.10032000
1.98364258	-104.62860000	-81.54728000
1.98745728	-106.31910000	-81.37250000
1.99127197	-105.99500000	-81.32865000
1.99508667	-105.31250000	-81.01984000
1.99890137	-104.64800000	-81.08469000
2.00271606	-105.03580000	-80.88195000
2.00653076	-104.47900000	-80.71272000
2.01034546	-104.23450000	-80.76316000
2.01416016	-102.64170000	-81.09737000
2.01797485	-102.93560000	-81.28526000
2.02178955	-104.80430000	-80.58443000
2.02560425	-104.91500000	-81.56904000
2.02941895	-104.20700000	-81.31719000
2.03323364	-102.61840000	-80.54018000
2.03704834	-102.73080000	-80.38541000
2.04086304	-103.53800000	-81.16702000
2.04467773	-104.25990000	-80.85906000
2.04849243	-103.25430000	-80.15534000
2.05230713	-102.26670000	-80.68944000
2.05612183	-103.16310000	-81.73919000
2.05993652	-103.30820000	-82.08974000
2.06375122	-103.79990000	-81.76031000
2.06756592	-102.31180000	-81.69987000
2.07138062	-101.78040000	-81.83084000
2.07519531	-103.44990000	-81.39861000
2.07901001	-102.72490000	-81.46062000
2.08282471	-102.43980000	-81.96442000
2.08663940	-100.69130000	-82.48950000
2.09045410	-101.64710000	-81.98155000
2.09426880	-102.74220000	-81.49863000
2.09808350	-102.85440000	-80.98173000
2.10189819	-102.30740000	-81.45415000
2.10571289	-100.29430000	-81.98360000
2.10952759	-101.58490000	-82.05669000
2.11334229	-102.74860000	-81.89479000
2.11715698	-101.90820000	-81.96754000
2.12097168	-101.01090000	-81.77856000
2.12478638	-99.63529000	-82.02184000
2.12860107	-101.64560000	-81.65287000
2.13241577	-101.22320000	-81.69881000
2.13623047	-101.21060000	-81.98352000
2.14004517	-99.32836000	-81.66772000
2.14385986	-99.18762000	-81.55535000
2.14767456	-100.29520000	-81.59832000
2.15148926	-100.73200000	-81.32576000
2.15530396	-101.10770000	-80.66927000
2.15911865	-99.15922000	-81.12928000
2.16293335	-100.10440000	-82.22738000
2.16674805	-101.49370000	-82.67194000
2.17056274	-101.29590000	-82.58713000
2.17437744	-100.95100000	-81.52222000
2.17819214	-99.44650000	-81.62626000
2.18200684	-100.66290000	-81.75246000
2.18582153	-101.07750000	-82.05393000
2.18963623	-101.33440000	-82.03194000
2.19345093	-100.44940000	-81.99967000
2.19726563	-99.56735000	-82.22712000
2.20108032	-101.52150000	-82.15263000
2.20489502	-101.20850000	-82.31113000
2.20870972	-101.45950000	-82.74096000
2.21252441	-100.60060000	-81.93093000
2.21633911	-100.59920000	-82.14391000
2.22015381	-102.28190000	-82.43235000
2.22396851	-101.95240000	-82.31627000
2.22778320	-101.82120000	-82.44128000
2.23159790	-101.35850000	-82.05749000
2.23541260	-102.18840000	-83.01163000
2.23922729	-102.62110000	-83.04897000
2.24304199	-102.53590000	-82.45608000
2.24685669	-103.07220000	-82.51936000
2.25067139	-102.46020000	-82.21188000
2.25448608	-103.13530000	-82.76214000
2.25830078	-102.90630000	-82.85448000
2.26211548	-103.13810000	-82.83682000
2.26593018	-104.13100000	-82.09134000
2.26974487	-104.19380000	-82.19373000
2.27355957	-104.77680000	-82.46187000
2.27737427	-104.93960000	-82.48563000
2.28118896	-105.10990000	-82.57100000
2.28500366	-104.76170000	-82.25887000
2.28881836	-105.69780000	-81.38505000
2.29263306	-106.27150000	-81.27132000
2.29644775	-105.73740000	-81.74812000
2.30026245	-107.21800000	-81.79298000
2.30407715	-107.68740000	-82.57475000
2.30789185	-107.04110000	-82.94974000
2.31170654	-106.73390000	-82.84380000
2.31552124	-107.28820000	-82.74210000
2.31933594	-108.93920000	-82.47695000
2.32315063	-108.93680000	-82.18114000
2.32696533	-108.21270000	-82.31729000
2.33078003	-107.50410000	-81.67130000
2.33459473	-108.31310000	-81.64449000
2.33840942	-109.12480000	-81.97231000
2.34222412	-108.38010000	-82.76987000
2.34603882	-107.43380000	-82.93011000
2.34985352	-107.04610000	-82.61409000
2.35366821	-108.62310000	-82.02045000
2.35748291	-109.21700000	-82.03930000
2.36129761	-107.27060000	-82.75086000
2.36511230	-106.28810000	-83.47498000
2.36892700	-106.64270000	-83.52271000
2.37274170	-107.09430000	-82.74084000
2.37655640	-106.44050000	-82.83668000
2.38037109	-106.52590000	-83.78022000
2.38418579	-105.97010000	-83.78146000
2.38800049	-107.38870000	-83.57787000
2.39181519	-108.20930000	-82.86355000
2.39562988	-107.46060000	-82.51366000
2.39944458	-106.06380000	-83.30355000
2.40325928	-105.37080000	-83.42148000
2.40707397	-106.18730000	-83.09232000
2.41088867	-106.00850000	-82.91689000
2.41470337	-106.61230000	-83.13558000
2.41851807	-105.14600000	-82.90997000
2.42233276	-104.76290000	-82.85549000
2.42614746	-106.23220000	-83.35818000
2.42996216	-105.32950000	-83.48461000
2.43377686	-105.30050000	-83.07774000
2.43759155	-104.43070000	-82.78247000
2.44140625	-105.03900000	-83.04978000
2.44522095	-106.19140000	-82.80451000
2.44903564	-106.01290000	-82.66567000
2.45285034	-106.20030000	-82.87950000
2.45666504	-105.02710000	-83.01743000
2.46047974	-105.59790000	-82.62897000
2.46429443	-105.52200000	-82.58053000
2.46810913	-105.80340000	-83.30414000
2.47192383	-105.97460000	-83.46661000
2.47573853	-104.70320000	-83.36404000
2.47955322	-106.40700000	-82.39686000
2.48336792	-106.58800000	-81.78693000
2.48718262	-106.77640000	-82.56921000
2.49099731	-106.38820000	-83.55782000
2.49481201	-106.31000000	-83.82124000
2.49862671	-106.48470000	-83.58585000
2.50244141	-106.01680000	-83.26890000
2.50625610	-106.61500000	-83.32460000
2.51007080	-105.43200000	-83.27235000
2.51388550	-106.94350000	-82.53650000
2.51770020	-107.31670000	-82.76355000
2.52151489	-107.43190000	-83.19267000
2.52532959	-107.87670000	-82.91654000
2.52914429	-106.49640000	-82.86635000
2.53295898	-106.72760000	-83.12942000
2.53677368	-107.67270000	-83.15816000
2.54058838	-108.22810000	-82.69460000
2.54440308	-107.42880000	-83.04273000
2.54821777	-107.75370000	-82.19408000
2.55203247	-108.23470000	-82.49010000
2.55584717	-107.77280000	-82.72314000
2.55966187	-108.22000000	-82.79742000
2.56347656	-108.06580000	-83.18140000
2.56729126	-107.42110000	-83.65649000
2.57110596	-107.66620000	-84.91730000
2.57492065	-107.46320000	-84.81553000
2.57873535	-107.86670000	-84.52285000
2.58255005	-107.47910000	-84.24760000
2.58636475	-107.41740000	-83.99431000
2.59017944	-108.07190000	-83.32729000
2.59399414	-107.68700000	-83.58596000
2.59780884	-107.19900000	-83.37416000
2.60162354	-106.52230000	-83.17053000
2.60543823	-106.95470000	-83.15504000
2.60925293	-106.95370000	-83.03417000
2.61306763	-107.77790000	-83.30309000
2.61688232	-106.94550000	-83.56641000
2.62069702	-107.30980000	-83.49769000
2.62451172	-108.39640000	-83.39764000
2.62832642	-107.29160000	-83.48270000
2.63214111	-107.67100000	-83.06071000
2.63595581	-105.94400000	-83.30280000
2.63977051	-106.52260000	-84.08388000
2.64358521	-107.47070000	-83.78453000
2.64739990	-107.31540000	-84.64238000
2.65121460	-108.01200000	-84.16532000
2.65502930	-107.47950000	-83.55595000
