Frequenz	Kanal A	Kanal B
0.11968613	-101.02300000	-86.13493000
0.12016296	-101.19280000	-86.52362000
0.12063980	-101.03470000	-86.41566000
0.12111664	-100.77600000	-87.34138000
0.12159348	-101.08970000	-88.77143000
0.12207031	-101.07880000	-89.25799000
0.12254715	-100.94870000	-89.04905000
0.12302399	-101.55510000	-89.11193000
0.12350082	-102.02520000	-88.59283000
0.12397766	-101.65180000	-87.76869000
0.12445450	-101.40390000	-86.91440000
0.12493134	-100.59980000	-87.70543000
0.12540817	-100.23310000	-89.14115000
0.12588501	-101.31510000	-89.46883000
0.12636185	-101.60710000	-89.31169000
0.12683868	-101.32490000	-89.05132000
0.12731552	-100.66710000	-88.48066000
0.12779236	-100.60690000	-89.01999000
0.12826920	-100.79930000	-88.33295000
0.12874603	-101.39070000	-88.81548000
0.12922287	-101.39980000	-89.17673000
0.12969971	-100.98370000	-88.00965000
0.13017654	-101.26220000	-87.16309000
0.13065338	-101.07860000	-87.35828000
0.13113022	-101.58910000	-87.29681000
0.13160706	-101.76640000	-85.74391000
0.13208389	-101.74550000	-85.53681000
0.13256073	-101.44060000	-85.71748000
0.13303757	-101.70920000	-86.65266000
0.13351440	-102.34880000	-86.89838000
0.13399124	-101.90230000	-86.83812000
0.13446808	-101.24440000	-86.40519000
0.13494492	-100.80490000	-87.44767000
0.13542175	-101.34370000	-89.27689000
0.13589859	-102.47500000	-89.09856000
0.13637543	-102.33900000	-88.97997000
0.13685226	-102.08210000	-90.37716000
0.13732910	-101.53220000	-89.45985000
0.13780594	-101.83770000	-88.29274000
0.13828278	-101.45020000	-87.82780000
0.13875961	-100.53920000	-87.62549000
0.13923645	-100.65830000	-88.99619000
0.13971329	-101.74430000	-89.26883000
0.14019012	-102.43300000	-88.78014000
0.14066696	-102.39750000	-89.38486000
0.14114380	-102.15230000	-89.63507000
0.14162064	-102.42970000	-88.91891000
0.14209747	-101.70840000	-88.57635000
0.14257431	-101.44020000	-89.48626000
0.14305115	-101.43930000	-89.60883000
0.14352798	-101.41120000	-88.93555000
0.14400482	-101.54190000	-88.06722000
0.14448166	-101.81320000	-87.17999000
0.14495850	-102.43370000	-86.37018000
0.14543533	-103.07040000	-85.48656000
0.14591217	-102.91400000	-85.22398000
0.14638901	-101.77410000	-85.66357000
0.14686584	-101.80360000	-86.64911000
0.14734268	-102.61870000	-87.11464000
0.14781952	-102.86650000	-86.36902000
0.14829636	-101.94960000	-86.51134000
0.14877319	-101.79040000	-87.98067000
0.14925003	-101.66050000	-88.80921000
0.14972687	-101.76110000	-88.82371000
0.15020370	-101.93180000	-89.58486000
0.15068054	-102.49380000	-89.48576000
0.15115738	-103.09130000	-88.59551000
0.15163422	-102.45630000	-87.32843000
0.15211105	-102.35150000	-87.76952000
0.15258789	-101.97510000	-89.53553000
0.15306473	-102.27870000	-90.00481000
0.15354156	-102.12680000	-89.85264000
0.15401840	-102.21680000	-89.77184000
0.15449524	-102.00690000	-89.17262000
0.15497208	-101.92180000	-89.36258000
0.15544891	-102.55640000	-89.22045000
0.15592575	-102.23420000	-89.38636000
0.15640259	-101.70810000	-89.78529000
0.15687943	-101.65660000	-90.01665000
0.15735626	-102.02870000	-88.98352000
0.15783310	-102.00990000	-87.96828000
0.15830994	-102.35400000	-87.71127000
0.15878677	-102.91980000	-88.24649000
0.15926361	-102.99340000	-87.63630000
0.15974045	-103.27580000	-86.79881000
0.16021729	-102.91080000	-87.04401000
0.16069412	-102.90250000	-87.26154000
0.16117096	-103.19790000	-87.46724000
0.16164780	-102.78820000	-87.62492000
0.16212463	-102.65830000	-87.58445000
0.16260147	-102.32860000	-88.55083000
0.16307831	-102.23900000	-89.25203000
0.16355515	-101.96920000	-89.59489000
0.16403198	-103.17870000	-89.20222000
0.16450882	-103.16290000	-89.58159000
0.16498566	-102.88240000	-89.33487000
0.16546249	-102.99830000	-88.54682000
0.16593933	-102.42020000	-89.04340000
0.16641617	-101.87050000	-89.48072000
0.16689301	-102.34190000	-90.07416000
0.16736984	-102.17570000	-89.55801000
0.16784668	-102.29410000	-89.30990000
0.16832352	-102.26820000	-89.03893000
0.16880035	-102.66420000	-88.98623000
0.16927719	-102.54810000	-89.52165000
0.16975403	-102.21560000	-89.29406000
0.17023087	-102.74470000	-89.90915000
0.17070770	-103.08480000	-89.90973000
0.17118454	-102.87150000	-89.49850000
0.17166138	-102.41250000	-88.82635000
0.17213821	-101.90960000	-88.78219000
0.17261505	-102.44850000	-88.20737000
0.17309189	-103.53830000	-87.09674000
0.17356873	-103.24320000	-86.53909000
0.17404556	-103.08380000	-87.05533000
0.17452240	-103.00260000	-87.62414000
0.17499924	-102.91210000	-87.54017000
0.17547607	-102.67060000	-88.06026000
0.17595291	-102.61940000	-87.99548000
0.17642975	-102.84470000	-87.92081000
0.17690659	-102.04840000	-88.42197000
0.17738342	-102.33750000	-89.78462000
0.17786026	-103.20610000	-89.90311000
0.17833710	-103.72160000	-89.24073000
0.17881393	-103.40910000	-89.16357000
0.17929077	-103.45260000	-88.62203000
0.17976761	-103.23590000	-89.15481000
0.18024445	-102.02960000	-89.27938000
0.18072128	-102.45010000	-89.75510000
0.18119812	-102.69020000	-90.16462000
0.18167496	-102.12480000	-90.05228000
0.18215179	-101.84350000	-89.46634000
0.18262863	-102.40760000	-89.49468000
0.18310547	-102.25320000	-89.91882000
0.18358231	-102.18090000	-89.94053000
0.18405914	-102.37690000	-90.43221000
0.18453598	-102.89460000	-89.89637000
0.18501282	-102.31520000	-89.51499000
0.18548965	-102.36830000	-89.41814000
0.18596649	-102.95450000	-89.69660000
0.18644333	-103.30640000	-88.69903000
0.18692017	-103.26140000	-88.15601000
0.18739700	-103.51980000	-88.37208000
0.18787384	-103.79160000	-88.46851000
0.18835068	-103.83770000	-87.51054000
0.18882751	-102.95130000	-87.27031000
0.18930435	-102.95560000	-87.60160000
0.18978119	-102.37920000	-87.71935000
0.19025803	-102.46430000	-88.48011000
0.19073486	-102.87900000	-90.28399000
0.19121170	-103.39260000	-91.33741000
0.19168854	-102.64130000	-89.90718000
0.19216537	-103.23950000	-90.32856000
0.19264221	-103.44360000	-89.48747000
0.19311905	-103.94840000	-89.50964000
0.19359589	-102.95320000	-89.72199000
0.19407272	-101.95250000	-90.19518000
0.19454956	-102.26050000	-90.40438000
0.19502640	-102.91500000	-90.46365000
0.19550323	-103.43370000	-90.27203000
0.19598007	-103.38210000	-90.56197000
0.19645691	-103.38010000	-90.78664000
0.19693375	-103.10440000	-90.51276000
0.19741058	-102.84140000	-90.52396000
0.19788742	-102.37350000	-90.88578000
0.19836426	-102.06440000	-90.74342000
0.19884109	-102.43360000	-90.84818000
0.19931793	-103.33470000	-90.68917000
0.19979477	-103.96280000	-90.42633000
0.20027161	-104.06500000	-89.09145000
0.20074844	-103.64130000	-88.27538000
0.20122528	-103.30080000	-88.41313000
0.20170212	-103.48860000	-87.80909000
0.20217896	-103.37450000	-87.53910000
0.20265579	-102.86180000	-87.45552000
0.20313263	-102.92040000	-88.63287000
0.20360947	-102.77610000	-88.35971000
0.20408630	-102.60850000	-88.43329000
0.20456314	-102.87880000	-89.65350000
0.20503998	-102.95160000	-90.44139000
0.20551682	-102.72780000	-89.92744000
0.20599365	-102.94770000	-89.52613000
0.20647049	-103.33210000	-89.15986000
0.20694733	-103.17970000	-88.76788000
0.20742416	-102.50590000	-89.66921000
0.20790100	-102.20670000	-90.50569000
0.20837784	-102.33050000	-91.22827000
0.20885468	-103.09760000	-90.98821000
0.20933151	-104.44590000	-90.93024000
0.20980835	-103.36170000	-90.57045000
0.21028519	-102.75580000	-90.32684000
0.21076202	-102.40480000	-90.29509000
0.21123886	-102.22880000	-90.99933000
0.21171570	-102.34180000	-91.37806000
0.21219254	-102.50040000	-90.68489000
0.21266937	-102.77090000	-90.20598000
0.21314621	-103.59640000	-89.83607000
0.21362305	-103.86050000	-90.08655000
0.21409988	-103.67200000	-89.82938000
0.21457672	-103.53720000	-88.81271000
0.21505356	-103.00300000	-88.79443000
0.21553040	-103.45200000	-88.66563000
0.21600723	-103.81280000	-88.36305000
0.21648407	-103.67050000	-87.65541000
0.21696091	-103.78500000	-88.35644000
0.21743774	-104.55450000	-89.31844000
0.21791458	-103.57610000	-88.81950000
0.21839142	-103.02530000	-89.55842000
0.21886826	-103.74510000	-90.55650000
0.21934509	-103.15310000	-90.48576000
0.21982193	-103.12160000	-90.31855000
0.22029877	-103.12110000	-90.07741000
0.22077560	-103.85520000	-90.71761000
0.22125244	-104.03200000	-91.43006000
0.22172928	-104.04320000	-91.24389000
0.22220612	-104.14150000	-91.48183000
0.22268295	-104.13560000	-91.36427000
0.22315979	-104.21640000	-91.09273000
0.22363663	-104.28630000	-90.79230000
0.22411346	-103.09850000	-90.84717000
0.22459030	-103.32710000	-91.41235000
0.22506714	-103.46740000	-91.88285000
0.22554398	-103.65050000	-91.14514000
0.22602081	-104.36970000	-91.21042000
0.22649765	-103.27800000	-91.74294000
0.22697449	-103.40900000	-90.98486000
0.22745132	-103.13670000	-91.16679000
0.22792816	-102.87530000	-90.63707000
0.22840500	-103.14960000	-90.04264000
0.22888184	-103.54010000	-89.85762000
0.22935867	-103.57090000	-88.95540000
0.22983551	-103.95340000	-88.93243000
0.23031235	-103.73300000	-88.67731000
0.23078918	-103.40510000	-89.20023000
0.23126602	-103.10040000	-89.86162000
0.23174286	-103.80960000	-89.71300000
0.23221970	-103.73590000	-90.18282000
0.23269653	-102.64080000	-90.54603000
0.23317337	-102.61550000	-90.16222000
0.23365021	-103.35190000	-90.12671000
0.23412704	-103.42870000	-89.52585000
0.23460388	-103.04630000	-89.91487000
0.23508072	-102.94780000	-91.29247000
0.23555756	-103.24940000	-91.67159000
0.23603439	-103.24870000	-91.56511000
0.23651123	-102.62060000	-91.55241000
0.23698807	-103.02410000	-91.28419000
0.23746490	-102.86240000	-91.02829000
0.23794174	-103.34040000	-91.06656000
0.23841858	-103.21150000	-91.21719000
0.23889542	-103.44800000	-91.21973000
0.23937225	-103.50590000	-90.81928000
0.23984909	-103.36230000	-90.42879000
0.24032593	-103.38660000	-91.16724000
0.24080276	-103.19640000	-91.69201000
0.24127960	-103.29960000	-91.34244000
0.24175644	-103.24260000	-91.14039000
0.24223328	-103.69420000	-90.03752000
0.24271011	-103.58780000	-89.72197000
0.24318695	-103.77660000	-89.46135000
0.24366379	-104.40130000	-88.68411000
0.24414063	-104.20050000	-88.92635000
0.24461746	-103.38530000	-89.37820000
0.24509430	-102.97630000	-89.67713000
0.24557114	-103.09270000	-89.33876000
0.24604797	-103.27310000	-89.45628000
0.24652481	-103.36170000	-90.61268000
0.24700165	-103.81620000	-90.96861000
0.24747849	-104.30780000	-90.58484000
0.24795532	-104.26030000	-90.20664000
0.24843216	-104.51570000	-90.45580000
0.24890900	-104.61100000	-91.70103000
0.24938583	-103.98700000	-91.95903000
0.24986267	-103.88600000	-91.59489000
0.25033951	-104.15350000	-92.03654000
0.25081635	-103.89700000	-93.04838000
0.25129318	-103.08420000	-92.44715000
0.25177002	-103.22140000	-91.95612000
0.25224686	-103.10810000	-92.03852000
0.25272369	-103.67890000	-91.35872000
0.25320053	-103.66480000	-90.87460000
0.25367737	-103.19200000	-90.35392000
0.25415421	-98.17554000	-91.98804000
0.25463104	-94.06557000	-91.92197000
0.25510788	-94.54881000	-92.50766000
0.25558472	-99.44235000	-91.86046000
0.25606155	-103.28270000	-91.31062000
0.25653839	-103.96330000	-90.76675000
0.25701523	-104.10510000	-89.88470000
0.25749207	-103.81090000	-89.10619000
0.25796890	-104.02140000	-89.63222000
0.25844574	-103.92290000	-89.11910000
0.25892258	-104.08970000	-89.72705000
0.25939941	-104.56690000	-90.74775000
0.25987625	-103.97470000	-89.98735000
0.26035309	-104.06710000	-90.94570000
0.26082993	-103.78190000	-91.00698000
0.26130676	-103.69150000	-91.30532000
0.26178360	-104.49440000	-91.38459000
0.26226044	-104.59060000	-91.00114000
0.26273727	-104.34170000	-92.56274000
0.26321411	-103.96100000	-92.73547000
0.26369095	-103.78420000	-92.49323000
0.26416779	-104.01270000	-92.24576000
0.26464462	-104.01940000	-91.64892000
0.26512146	-104.07230000	-90.52047000
0.26559830	-102.94540000	-90.06828000
0.26607513	-102.97090000	-91.29136000
0.26655197	-103.50210000	-91.88728000
0.26702881	-103.87720000	-92.34238000
0.26750565	-104.14210000	-90.68417000
0.26798248	-103.56930000	-91.20744000
0.26845932	-103.74530000	-92.52730000
0.26893616	-104.12490000	-92.84116000
0.26941299	-104.81320000	-92.25372000
0.26988983	-104.31820000	-91.29712000
0.27036667	-103.81580000	-91.21476000
0.27084351	-103.99790000	-90.62194000
0.27132034	-103.39080000	-90.29378000
0.27179718	-103.95450000	-90.78078000
0.27227402	-103.79770000	-90.31913000
0.27275085	-103.13740000	-90.09846000
0.27322769	-102.54760000	-89.96529000
0.27370453	-102.19450000	-89.70300000
0.27418137	-102.98600000	-90.55920000
0.27465820	-103.64900000	-90.74010000
0.27513504	-103.98090000	-90.93576000
0.27561188	-103.46800000	-90.69771000
0.27608871	-103.89200000	-90.98469000
0.27656555	-104.51370000	-92.06673000
0.27704239	-103.98420000	-92.19173000
0.27751923	-103.33010000	-91.73091000
0.27799606	-104.00040000	-91.80289000
0.27847290	-104.22110000	-92.39532000
0.27894974	-104.02070000	-91.78548000
0.27942657	-103.82960000	-91.55801000
0.27990341	-104.57650000	-92.01491000
0.28038025	-104.20300000	-92.67426000
0.28085709	-104.05410000	-92.25303000
0.28133392	-103.57510000	-91.78262000
0.28181076	-104.16840000	-92.00566000
0.28228760	-103.79730000	-92.08654000
0.28276443	-103.24410000	-92.46930000
0.28324127	-103.33020000	-92.86296000
0.28371811	-104.13530000	-92.50564000
0.28419495	-104.29940000	-92.23589000
0.28467178	-103.99830000	-91.95166000
0.28514862	-103.67390000	-91.58463000
0.28562546	-102.72430000	-90.68632000
0.28610229	-102.67690000	-89.85645000
0.28657913	-103.33350000	-90.15816000
0.28705597	-104.06440000	-90.10878000
0.28753281	-104.23100000	-90.26936000
0.28800964	-104.08240000	-90.95390000
0.28848648	-103.92450000	-90.82262000
0.28896332	-104.30040000	-90.59572000
0.28944016	-104.09360000	-90.89256000
0.28991699	-104.41460000	-91.59112000
0.29039383	-104.46220000	-92.66877000
0.29087067	-103.15440000	-93.38674000
0.29134750	-103.68960000	-92.51232000
0.29182434	-103.93390000	-92.71215000
0.29230118	-104.04200000	-92.47359000
0.29277802	-103.66570000	-91.63857000
0.29325485	-103.11100000	-90.96360000
0.29373169	-103.07620000	-92.00138000
0.29420853	-104.07950000	-92.93668000
0.29468536	-103.81430000	-92.39728000
0.29516220	-103.80000000	-91.71532000
0.29563904	-103.60030000	-92.59563000
0.29611588	-103.85220000	-93.22463000
0.29659271	-103.88650000	-93.79066000
0.29706955	-103.71320000	-93.58553000
0.29754639	-103.24330000	-93.22638000
0.29802322	-102.83020000	-92.92175000
0.29850006	-103.09500000	-91.44929000
0.29897690	-103.80260000	-90.78291000
0.29945374	-103.94760000	-90.90150000
0.29993057	-104.04260000	-91.73482000
0.30040741	-104.27000000	-90.68410000
0.30088425	-104.51300000	-90.97497000
0.30136108	-104.07370000	-90.02030000
0.30183792	-103.86960000	-91.13965000
0.30231476	-103.36160000	-91.88170000
0.30279160	-103.02190000	-91.66594000
0.30326843	-103.31720000	-91.30324000
0.30374527	-104.11420000	-91.63914000
0.30422211	-103.66490000	-92.43779000
0.30469894	-104.43370000	-93.57267000
0.30517578	-104.51480000	-93.85580000
0.30565262	-104.27160000	-94.07359000
0.30612946	-104.10280000	-93.32660000
0.30660629	-103.92180000	-91.26506000
0.30708313	-104.61630000	-91.58250000
0.30755997	-104.39600000	-92.74709000
0.30803680	-104.01980000	-92.73865000
0.30851364	-103.35360000	-91.93729000
0.30899048	-103.48390000	-92.41800000
0.30946732	-103.61820000	-93.22671000
0.30994415	-103.89460000	-93.69952000
0.31042099	-103.81570000	-93.48610000
0.31089783	-103.70610000	-93.51938000
0.31137466	-103.79680000	-93.89935000
0.31185150	-104.11530000	-92.89668000
0.31232834	-104.16970000	-91.25562000
0.31280518	-102.85470000	-90.40491000
0.31328201	-102.92910000	-91.15546000
0.31375885	-103.79230000	-91.67929000
0.31423569	-104.02690000	-91.85875000
0.31471252	-103.79540000	-91.03126000
0.31518936	-104.40040000	-90.38136000
0.31566620	-104.91080000	-91.18714000
0.31614304	-104.58980000	-91.00042000
0.31661987	-104.06200000	-90.95366000
0.31709671	-104.10970000	-91.41293000
0.31757355	-103.99880000	-91.84033000
0.31805038	-104.22410000	-92.82600000
0.31852722	-103.68520000	-93.09256000
0.31900406	-103.73550000	-93.11995000
0.31948090	-103.49450000	-93.64233000
0.31995773	-104.00910000	-93.86181000
0.32043457	-103.85300000	-91.98869000
0.32091141	-104.07410000	-92.05232000
0.32138824	-104.33100000	-92.77439000
0.32186508	-104.29070000	-93.35018000
0.32234192	-104.57990000	-93.50176000
0.32281876	-105.12360000	-92.86781000
0.32329559	-104.35140000	-93.55975000
0.32377243	-104.22730000	-94.67094000
0.32424927	-103.68140000	-94.79972000
0.32472610	-103.61520000	-94.26952000
0.32520294	-103.90860000	-93.81794000
0.32567978	-104.29470000	-93.44797000
0.32615662	-104.11660000	-92.38381000
0.32663345	-104.09270000	-91.29636000
0.32711029	-103.79240000	-92.09795000
0.32758713	-103.17040000	-92.13959000
0.32806396	-103.10690000	-91.37085000
0.32854080	-103.79600000	-91.44914000
0.32901764	-104.55890000	-91.53368000
0.32949448	-104.49990000	-92.33710000
0.32997131	-104.64620000	-92.16610000
0.33044815	-104.63120000	-91.64871000
0.33092499	-104.06160000	-92.05649000
0.33140182	-104.07280000	-92.61133000
0.33187866	-104.32220000	-92.44167000
