Frequenz	Kanal A	Kanal B
(MHz)	(dBV)	(dBV)

0.08991787	-109.53720000	-90.67821000
0.09019035	-109.27110000	-90.53758000
0.09046283	-108.99230000	-90.64935000
0.09073531	-108.68130000	-90.79042000
0.09100778	-109.17960000	-90.94361000
0.09128026	-109.78450000	-90.69386000
0.09155274	-109.63490000	-90.66009000
0.09182522	-109.30070000	-90.77126000
0.09209770	-109.30450000	-91.11694000
0.09237018	-109.47280000	-90.78106000
0.09264265	-109.62740000	-90.73855000
0.09291513	-109.48770000	-90.74388000
0.09318761	-108.92240000	-90.59642000
0.09346009	-109.35330000	-90.95494000
0.09373257	-109.82350000	-91.10408000
0.09400505	-109.76010000	-90.73009000
0.09427752	-108.94960000	-89.99092000
0.09455000	-109.28700000	-90.07640000
0.09482248	-109.65400000	-90.79027000
0.09509496	-110.35720000	-90.96420000
0.09536744	-109.35740000	-90.84991000
0.09563992	-108.89630000	-90.63299000
0.09591239	-108.99040000	-90.59702000
0.09618487	-108.94850000	-91.09261000
0.09645735	-109.43270000	-90.93273000
0.09672983	-109.59400000	-90.07844000
0.09700231	-109.22550000	-89.73768000
0.09727479	-109.08000000	-89.86962000
0.09754726	-109.22190000	-89.96163000
0.09781974	-108.61760000	-89.74763000
0.09809222	-108.40720000	-89.92161000
0.09836470	-108.24670000	-90.42478000
0.09863718	-107.45360000	-90.71541000
0.09890966	-105.30130000	-91.06186000
0.09918214	-105.60560000	-90.71400000
0.09945461	-107.63610000	-90.77267000
0.09972709	-108.64090000	-90.73069000
0.09999957	-108.76090000	-90.95271000
0.10027205	-109.14370000	-90.50429000
0.10054453	-109.07390000	-90.55205000
0.10081701	-108.90920000	-90.09490000
0.10108948	-108.91150000	-90.48383000
0.10136196	-108.63220000	-90.65018000
0.10163444	-108.56610000	-90.23178000
0.10190692	-108.96710000	-90.06715000
0.10217940	-109.23650000	-90.67834000
0.10245188	-108.92420000	-90.38805000
0.10272435	-108.85040000	-90.60138000
0.10299683	-108.75830000	-90.32027000
0.10326931	-109.03930000	-90.28615000
0.10354179	-108.53160000	-90.89671000
0.10381427	-108.32090000	-90.56190000
0.10408675	-108.35400000	-91.13935000
0.10435922	-108.39260000	-90.96825000
0.10463170	-108.66120000	-90.23612000
0.10490418	-109.29450000	-89.80818000
0.10517666	-109.07460000	-90.47141000
0.10544914	-109.07990000	-90.89690000
0.10572162	-109.15980000	-90.38052000
0.10599410	-109.18410000	-90.32352000
0.10626657	-109.53440000	-90.11232000
0.10653905	-109.22300000	-90.82131000
0.10681153	-109.40860000	-90.58399000
