Zeit	Kanal A	Kanal B
(ms)	(V)	(V)

-17.56569618	-0.16584650	-3.32677200
-17.56364818	-0.15794170	-3.32677200
-17.56160018	-0.16584650	-3.32677200
-17.55955218	-0.16584650	-3.48548200
-17.55750418	-0.16584650	-3.48548200
-17.55545618	-0.16584650	-3.48548200
-17.55340818	-0.16584650	-3.32677200
-17.55136018	-0.16584650	-3.48548200
-17.54931218	-0.16584650	-3.32677200
-17.54726418	-0.16584650	-3.32677200
-17.54521618	-0.16584650	-3.32677200
-17.54316818	-0.16584650	-3.48548200
-17.54112018	-0.16584650	-3.48548200
-17.53907218	-0.16584650	-3.32677200
-17.53702419	-0.16584650	-3.32677200
-17.53497619	-0.16584650	-3.32677200
-17.53292819	-0.16584650	-3.32677200
-17.53088019	-0.16584650	-3.32677200
-17.52883219	-0.16584650	-3.32677200
-17.52678419	-0.16584650	-3.48548200
-17.52473619	-0.16584650	-3.32677200
-17.52268819	-0.16584650	-3.32677200
-17.52064019	-0.16584650	-3.32677200
-17.51859219	-0.16584650	-3.32677200
-17.51654419	-0.16584650	-3.32677200
-17.51449619	-0.16584650	-3.32677200
-17.51244819	-0.16584650	-3.32677200
-17.51040019	-0.17375120	-3.32677200
-17.50835219	-0.16584650	-3.32677200
-17.50630419	-0.17375120	-3.32677200
-17.50425619	-0.16584650	-3.32677200
-17.50220819	-0.16584650	-3.32677200
-17.50016019	-0.16584650	-3.32677200
-17.49811219	-0.16584650	-3.32677200
-17.49606419	-0.17375120	-3.32677200
-17.49401619	-0.16584650	-3.32677200
-17.49196819	-0.15794170	-3.32677200
-17.48992019	-0.16584650	-3.32677200
-17.48787219	-0.16584650	-3.32677200
-17.48582419	-0.16584650	-3.32677200
-17.48377619	-0.16584650	-3.32677200
-17.48172819	-0.16584650	-3.32677200
-17.47968019	-0.16584650	-3.32677200
-17.47763219	-0.16584650	-3.32677200
-17.47558419	-0.16584650	-3.32677200
-17.47353619	-0.16584650	-3.32677200
-17.47148819	-0.16584650	-3.32677200
-17.46944019	-0.16584650	-3.32677200
-17.46739219	-0.16584650	-3.32677200
-17.46534419	-0.16584650	-3.32677200
-17.46329619	-0.16584650	-3.32677200
-17.46124819	-0.17375120	-3.32677200
-17.45920019	-0.17375120	-3.32677200
-17.45715219	-0.16584650	-3.32677200
-17.45510419	-0.17375120	-3.32677200
-17.45305619	-0.17375120	-3.32677200
-17.45100819	-0.16584650	-3.32677200
-17.44896019	-0.17375120	-3.32677200
-17.44691219	-0.16584650	-3.32677200
-17.44486419	-0.17375120	-3.32677200
-17.44281619	-0.17375120	-3.32677200
-17.44076819	-0.17375120	-3.32677200
-17.43872019	-0.17375120	-3.32677200
-17.43667219	-0.17375120	-3.32677200
-17.43462419	-0.17375120	-3.32677200
-17.43257619	-0.17375120	-3.32677200
-17.43052819	-0.17375120	-3.32677200
-17.42848019	-0.17375120	-3.32677200
-17.42643219	-0.17375120	-3.32677200
-17.42438419	-0.17375120	-3.32677200
-17.42233619	-0.17375120	-3.32677200
-17.42028819	-0.17375120	-3.32677200
-17.41824019	-0.16584650	-3.32677200
-17.41619219	-0.17375120	-3.32677200
-17.41414419	-0.17375120	-3.32677200
-17.41209619	-0.17375120	-3.32677200
-17.41004819	-0.17375120	-3.32677200
-17.40800019	-0.17375120	-3.32677200
-17.40595219	-0.17375120	-3.32677200
-17.40390419	-0.16584650	-3.32677200
-17.40185619	-0.17375120	-3.32677200
-17.39980819	-0.17375120	-3.32677200
-17.39776019	-0.17375120	-3.32677200
-17.39571219	-0.17375120	-3.32677200
-17.39366419	-0.17375120	-3.32677200
-17.39161619	-0.16584650	-3.32677200
-17.38956819	-0.17375120	-3.32677200
-17.38752019	-0.17375120	-3.32677200
-17.38547219	-0.17375120	-3.32677200
-17.38342419	-0.17375120	-3.32677200
-17.38137619	-0.17375120	-3.32677200
-17.37932819	-0.17375120	-3.32677200
-17.37728019	-0.17375120	-3.32677200
-17.37523219	-0.17375120	-3.32677200
-17.37318419	-0.17375120	-3.32677200
-17.37113619	-0.17375120	-3.32677200
-17.36908819	-0.17375120	-3.32677200
-17.36704019	-0.17375120	-3.32677200
-17.36499219	-0.17375120	-3.32677200
-17.36294419	-0.17375120	-3.32677200
-17.36089619	-0.18162520	-3.32677200
-17.35884819	-0.17375120	-3.32677200
-17.35680019	-0.17375120	-3.32677200
-17.35475219	-0.17375120	-3.32677200
-17.35270419	-0.17375120	-3.32677200
-17.35065619	-0.17375120	-3.32677200
-17.34860819	-0.17375120	-3.32677200
-17.34656019	-0.17375120	-3.32677200
-17.34451219	-0.17375120	-3.32677200
-17.34246419	-0.17375120	-3.32677200
-17.34041619	-0.17375120	-3.32677200
-17.33836819	-0.17375120	-3.32677200
-17.33632019	-0.17375120	-3.32677200
-17.33427219	-0.17375120	-3.32677200
-17.33222419	-0.17375120	-3.32677200
-17.33017619	-0.17375120	-3.32677200
-17.32812819	-0.17375120	-3.32677200
-17.32608019	-0.17375120	-3.32677200
-17.32403219	-0.17375120	-3.32677200
-17.32198419	-0.17375120	-3.32677200
-17.31993619	-0.17375120	-3.32677200
-17.31788819	-0.17375120	-3.32677200
-17.31584019	-0.18162520	-3.32677200
-17.31379219	-0.17375120	-3.32677200
-17.31174419	-0.17375120	-3.32677200
-17.30969619	-0.18162520	-3.32677200
-17.30764819	-0.17375120	-3.32677200
-17.30560019	-0.17375120	-3.32677200
-17.30355219	-0.17375120	-3.32677200
-17.30150419	-0.17375120	-3.32677200
-17.29945619	-0.18162520	-3.32677200
-17.29740819	-0.18162520	-3.32677200
-17.29536019	-0.18162520	-3.32677200
-17.29331219	-0.17375120	-3.32677200
-17.29126419	-0.18162520	-3.32677200
-17.28921619	-0.17375120	-3.32677200
-17.28716819	-0.17375120	-3.32677200
-17.28512019	-0.18162520	-3.32677200
-17.28307219	-0.18162520	-3.32677200
-17.28102419	-0.18953000	-3.32677200
-17.27897619	-0.17375120	-3.32677200
-17.27692819	-0.18162520	-3.32677200
-17.27488019	-0.18162520	-3.32677200
-17.27283219	-0.18162520	-3.32677200
-17.27078419	-0.18162520	-3.32677200
-17.26873619	-0.18162520	-3.32677200
-17.26668819	-0.17375120	-3.32677200
-17.26464019	-0.17375120	-3.32677200
-17.26259219	-0.17375120	-3.32677200
-17.26054419	-0.17375120	-3.32677200
-17.25849619	-0.18162520	-3.32677200
-17.25644819	-0.18162520	-3.32677200
-17.25440019	-0.18162520	-3.32677200
-17.25235219	-0.18162520	-3.32677200
-17.25030419	-0.18162520	-3.32677200
-17.24825619	-0.18162520	-3.32677200
-17.24620819	-0.18162520	-3.32677200
-17.24416019	-0.18162520	-3.32677200
-17.24211219	-0.18162520	-3.32677200
-17.24006419	-0.18162520	-3.32677200
-17.23801619	-0.18162520	-3.32677200
-17.23596819	-0.18162520	-3.32677200
-17.23392019	-0.18162520	-3.32677200
-17.23187219	-0.18162520	-3.32677200
-17.22982419	-0.18162520	-3.32677200
-17.22777619	-0.18162520	-3.32677200
-17.22572819	-0.18162520	-3.32677200
-17.22368019	-0.18162520	-3.32677200
-17.22163219	-0.18162520	-3.32677200
-17.21958419	-0.18162520	-3.32677200
-17.21753619	-0.18162520	-3.32677200
-17.21548819	-0.18162520	-3.32677200
-17.21344019	-0.18162520	-3.32677200
-17.21139219	-0.18162520	-3.16867600
-17.20934419	-0.18162520	-3.32677200
-17.20729619	-0.18162520	-3.32677200
-17.20524819	-0.18162520	-3.32677200
-17.20320019	-0.18162520	-3.32677200
-17.20115219	-0.18162520	-3.32677200
-17.19910419	-0.18162520	-3.32677200
-17.19705619	-0.18162520	-3.16867600
-17.19500819	-0.18162520	-3.32677200
-17.19296019	-0.18162520	-3.32677200
-17.19091219	-0.18162520	-3.32677200
-17.18886419	-0.18162520	-3.32677200
-17.18681619	-0.18162520	-3.16867600
-17.18476819	-0.18953000	-3.32677200
-17.18272020	-0.18162520	-3.32677200
-17.18067220	-0.18162520	-3.32677200
-17.17862420	-0.18162520	-3.16867600
-17.17657620	-0.18162520	-3.16867600
-17.17452820	-0.18162520	-3.16867600
-17.17248020	-0.18162520	-3.16867600
-17.17043220	-0.18162520	-3.32677200
-17.16838420	-0.18162520	-3.32677200
-17.16633620	-0.18162520	-3.32677200
-17.16428820	-0.18162520	-3.16867600
-17.16224020	-0.18162520	-3.16867600
-17.16019220	-0.18162520	-3.32677200
-17.15814420	-0.18162520	-3.16867600
-17.15609620	-0.18162520	-3.16867600
-17.15404820	-0.18162520	-3.16867600
-17.15200020	-0.18162520	-3.32677200
-17.14995220	-0.18953000	-3.16867600
-17.14790420	-0.18162520	-3.16867600
-17.14585620	-0.18953000	-3.32677200
-17.14380820	-0.18953000	-3.16867600
-17.14176020	-0.18953000	-3.16867600
-17.13971220	-0.18162520	-3.16867600
-17.13766420	-0.18953000	-3.16867600
-17.13561620	-0.18953000	-3.16867600
-17.13356820	-0.18162520	-3.16867600
-17.13152020	-0.18953000	-3.16867600
-17.12947220	-0.18953000	-3.16867600
-17.12742420	-0.18953000	-3.16867600
-17.12537620	-0.18953000	-3.16867600
-17.12332820	-0.18953000	-3.16867600
-17.12128020	-0.18162520	-3.16867600
-17.11923220	-0.18953000	-3.16867600
-17.11718420	-0.18162520	-3.16867600
-17.11513620	-0.18953000	-3.16867600
-17.11308820	-0.18953000	-3.16867600
-17.11104020	-0.18953000	-3.16867600
-17.10899220	-0.18953000	-3.16867600
-17.10694420	-0.18162520	-3.16867600
-17.10489620	-0.18953000	-3.16867600
-17.10284820	-0.18953000	-3.16867600
-17.10080020	-0.18162520	-3.16867600
-17.09875220	-0.18953000	-3.16867600
-17.09670420	-0.18162520	-3.16867600
-17.09465620	-0.18953000	-3.16867600
-17.09260820	-0.18953000	-3.16867600
-17.09056020	-0.18953000	-3.16867600
-17.08851220	-0.18162520	-3.16867600
-17.08646420	-0.18953000	-3.16867600
-17.08441620	-0.18953000	-3.16867600
-17.08236820	-0.18953000	-3.16867600
-17.08032020	-0.18953000	-3.16867600
-17.07827220	-0.18953000	-3.16867600
-17.07622420	-0.18953000	-3.16867600
-17.07417620	-0.18953000	-3.16867600
-17.07212820	-0.18162520	-3.16867600
-17.07008020	-0.18953000	-3.16867600
-17.06803220	-0.18953000	-3.16867600
-17.06598420	-0.18953000	-3.16867600
-17.06393620	-0.18953000	-3.16867600
-17.06188820	-0.18953000	-3.16867600
-17.05984020	-0.18953000	-3.16867600
-17.05779220	-0.18953000	-3.16867600
-17.05574420	-0.18953000	-3.16867600
-17.05369620	-0.18953000	-3.16867600
-17.05164820	-0.18953000	-3.16867600
-17.04960020	-0.18953000	-3.16867600
-17.04755220	-0.18953000	-3.16867600
-17.04550420	-0.18953000	-3.16867600
-17.04345620	-0.18953000	-3.16867600
-17.04140820	-0.18953000	-3.16867600
-17.03936020	-0.18953000	-3.16867600
-17.03731220	-0.18953000	-3.16867600
-17.03526420	-0.18953000	-3.16867600
-17.03321620	-0.18953000	-3.16867600
-17.03116820	-0.18953000	-3.16867600
-17.02912020	-0.18953000	-3.16867600
-17.02707220	-0.18953000	-3.16867600
-17.02502420	-0.18953000	-3.16867600
-17.02297620	-0.18953000	-3.16867600
-17.02092820	-0.18953000	-3.16867600
-17.01888020	-0.18953000	-3.16867600
-17.01683220	-0.18953000	-3.16867600
-17.01478420	-0.18953000	-3.16867600
-17.01273620	-0.18953000	-3.16867600
-17.01068820	-0.18953000	-3.16867600
-17.00864020	-0.18953000	-3.16867600
-17.00659220	-0.18953000	-3.16867600
-17.00454420	-0.18953000	-3.16867600
-17.00249620	-0.18953000	-3.16867600
-17.00044820	-0.18953000	-3.16867600
-16.99840020	-0.18953000	-3.16867600
-16.99635220	-0.18953000	-3.16867600
-16.99430420	-0.18953000	-3.16867600
-16.99225620	-0.18953000	-3.16867600
-16.99020820	-0.18953000	-3.16867600
-16.98816020	-0.18953000	-3.16867600
-16.98611220	-0.18953000	-3.16867600
-16.98406420	-0.18953000	-3.16867600
-16.98201620	-0.19743480	-3.16867600
-16.97996820	-0.18953000	-3.16867600
-16.97792020	-0.18953000	-3.16867600
-16.97587220	-0.18953000	-3.16867600
-16.97382420	-0.18953000	-3.16867600
-16.97177620	-0.18953000	-3.16867600
-16.96972820	-0.18953000	-3.16867600
-16.96768020	-0.18953000	-3.16867600
-16.96563220	-0.18953000	-3.16867600
-16.96358420	-0.18953000	-3.16867600
-16.96153620	-0.18953000	-3.16867600
-16.95948820	-0.18953000	-3.16867600
-16.95744020	-0.18953000	-3.16867600
-16.95539220	-0.18953000	-3.16867600
-16.95334420	-0.19743480	-3.16867600
-16.95129620	-0.18953000	-3.16867600
-16.94924820	-0.18953000	-3.16867600
-16.94720020	-0.19743480	-3.16867600
-16.94515220	-0.18953000	-3.16867600
-16.94310420	-0.19743480	-3.16867600
-16.94105620	-0.18953000	-3.16867600
-16.93900820	-0.19743480	-3.16867600
-16.93696020	-0.19743480	-3.16867600
-16.93491220	-0.19743480	-3.16867600
-16.93286420	-0.19743480	-3.16867600
-16.93081620	-0.19743480	-3.16867600
-16.92876820	-0.19743480	-3.16867600
-16.92672020	-0.19743480	-3.16867600
-16.92467220	-0.19743480	-3.16867600
-16.92262420	-0.19743480	-3.16867600
-16.92057620	-0.19743480	-3.16867600
-16.91852820	-0.19743480	-3.16867600
-16.91648020	-0.19743480	-3.16867600
-16.91443220	-0.19743480	-3.16867600
-16.91238420	-0.19743480	-3.16867600
-16.91033620	-0.19743480	-3.16867600
-16.90828820	-0.19743480	-3.16867600
-16.90624020	-0.19743480	-3.16867600
-16.90419220	-0.20533960	-3.16867600
-16.90214420	-0.19743480	-3.16867600
-16.90009620	-0.19743480	-3.16867600
-16.89804820	-0.19743480	-3.16867600
-16.89600020	-0.18953000	-3.16867600
-16.89395220	-0.18953000	-3.16867600
-16.89190420	-0.19743480	-3.16867600
-16.88985620	-0.19743480	-3.16867600
-16.88780820	-0.19743480	-3.16867600
-16.88576020	-0.18953000	-3.16867600
-16.88371220	-0.19743480	-3.16867600
-16.88166420	-0.19743480	-3.16867600
-16.87961620	-0.19743480	-3.16867600
-16.87756820	-0.19743480	-3.16867600
-16.87552020	-0.19743480	-3.16867600
-16.87347220	-0.19743480	-3.16867600
-16.87142420	-0.19743480	-3.16867600
-16.86937620	-0.19743480	-3.16867600
-16.86732820	-0.19743480	-3.16867600
-16.86528020	-0.19743480	-3.16867600
-16.86323220	-0.19743480	-3.16867600
-16.86118420	-0.19743480	-3.16867600
-16.85913620	-0.19743480	-3.16867600
-16.85708820	-0.19743480	-3.16867600
-16.85504020	-0.19743480	-3.16867600
-16.85299220	-0.19743480	-3.16867600
-16.85094420	-0.20533960	-3.16867600
-16.84889620	-0.19743480	-3.00996600
-16.84684820	-0.19743480	-3.00996600
-16.84480020	-0.19743480	-3.00996600
-16.84275220	-0.19743480	-3.00996600
-16.84070420	-0.19743480	-3.00996600
-16.83865620	-0.19743480	-3.00996600
-16.83660820	-0.19743480	-3.00996600
-16.83456020	-0.19743480	-3.00996600
-16.83251220	-0.19743480	-3.00996600
-16.83046420	-0.19743480	-3.00996600
-16.82841621	-0.19743480	-3.00996600
-16.82636821	-0.19743480	-3.00996600
-16.82432021	-0.19743480	-3.00996600
-16.82227221	-0.19743480	-3.00996600
-16.82022421	-0.19743480	-3.00996600
-16.81817621	-0.19743480	-3.00996600
-16.81612821	-0.19743480	-3.00996600
-16.81408021	-0.19743480	-3.00996600
-16.81203221	-0.19743480	-3.00996600
-16.80998421	-0.19743480	-3.16867600
-16.80793621	-0.19743480	-3.16867600
-16.80588821	-0.19743480	-3.00996600
-16.80384021	-0.19743480	-3.00996600
-16.80179221	-0.19743480	-3.00996600
-16.79974421	-0.20533960	-3.00996600
-16.79769621	-0.19743480	-3.00996600
-16.79564821	-0.19743480	-3.00996600
-16.79360021	-0.20533960	-3.00996600
-16.79155221	-0.19743480	-3.00996600
-16.78950421	-0.19743480	-3.00996600
-16.78745621	-0.20533960	-3.00996600
-16.78540821	-0.19743480	-3.00996600
-16.78336021	-0.20533960	-3.00996600
-16.78131221	-0.20533960	-3.00996600
-16.77926421	-0.20533960	-3.00996600
-16.77721621	-0.19743480	-3.00996600
-16.77516821	-0.20533960	-3.00996600
-16.77312021	-0.20533960	-3.00996600
-16.77107221	-0.20533960	-3.00996600
-16.76902421	-0.20533960	-3.00996600
-16.76697621	-0.19743480	-3.00996600
-16.76492821	-0.20533960	-3.00996600
-16.76288021	-0.20533960	-3.00996600
-16.76083221	-0.20533960	-3.00996600
-16.75878421	-0.19743480	-3.00996600
-16.75673621	-0.20533960	-3.00996600
-16.75468821	-0.20533960	-3.00996600
-16.75264021	-0.20533960	-3.00996600
-16.75059221	-0.20533960	-3.00996600
-16.74854421	-0.19743480	-3.00996600
-16.74649621	-0.20533960	-3.00996600
-16.74444821	-0.19743480	-3.00996600
-16.74240021	-0.20533960	-3.00996600
-16.74035221	-0.19743480	-3.00996600
-16.73830421	-0.20533960	-3.00996600
-16.73625621	-0.20533960	-3.00996600
-16.73420821	-0.20533960	-3.00996600
-16.73216021	-0.20533960	-3.00996600
-16.73011221	-0.20533960	-3.00996600
-16.72806421	-0.20533960	-3.00996600
-16.72601621	-0.20533960	-3.00996600
-16.72396821	-0.20533960	-3.00996600
-16.72192021	-0.20533960	-3.00996600
-16.71987221	-0.20533960	-3.00996600
-16.71782421	-0.20533960	-3.00996600
-16.71577621	-0.20533960	-3.00996600
-16.71372821	-0.20533960	-3.00996600
-16.71168021	-0.20533960	-3.00996600
-16.70963221	-0.20533960	-3.00996600
-16.70758421	-0.20533960	-3.00996600
-16.70553621	-0.20533960	-3.00996600
-16.70348821	-0.20533960	-3.00996600
-16.70144021	-0.20533960	-3.00996600
-16.69939221	-0.20533960	-3.00996600
-16.69734421	-0.20533960	-3.00996600
-16.69529621	-0.20533960	-3.00996600
-16.69324821	-0.20533960	-3.00996600
-16.69120021	-0.20533960	-3.00996600
-16.68915221	-0.20533960	-3.00996600
-16.68710421	-0.20533960	-3.00996600
-16.68505621	-0.20533960	-3.00996600
-16.68300821	-0.20533960	-3.00996600
-16.68096021	-0.20533960	-3.00996600
-16.67891221	-0.20533960	-3.00996600
-16.67686421	-0.20533960	-3.00996600
-16.67481621	-0.19743480	-3.00996600
-16.67276821	-0.20533960	-3.00996600
-16.67072021	-0.20533960	-3.00996600
-16.66867221	-0.20533960	-3.00996600
-16.66662421	-0.20533960	-3.00996600
-16.66457621	-0.20533960	-3.00996600
-16.66252821	-0.20533960	-3.00996600
-16.66048021	-0.20533960	-3.00996600
-16.65843221	-0.20533960	-3.00996600
-16.65638421	-0.20533960	-3.00996600
-16.65433621	-0.20533960	-3.00996600
-16.65228821	-0.20533960	-3.00996600
-16.65024021	-0.21321360	-3.00996600
-16.64819221	-0.20533960	-3.00996600
-16.64614421	-0.20533960	-3.00996600
-16.64409621	-0.20533960	-3.00996600
-16.64204821	-0.20533960	-3.00996600
-16.64000021	-0.21321360	-3.00996600
-16.63795221	-0.21321360	-3.00996600
-16.63590421	-0.21321360	-3.00996600
-16.63385621	-0.21321360	-3.00996600
-16.63180821	-0.20533960	-3.00996600
-16.62976021	-0.21321360	-3.00996600
-16.62771221	-0.21321360	-3.00996600
-16.62566421	-0.20533960	-3.00996600
-16.62361621	-0.20533960	-3.00996600
-16.62156821	-0.20533960	-3.00996600
-16.61952021	-0.20533960	-3.00996600
-16.61747221	-0.21321360	-3.00996600
-16.61542421	-0.20533960	-3.00996600
-16.61337621	-0.21321360	-3.00996600
-16.61132821	-0.20533960	-3.00996600
-16.60928021	-0.20533960	-3.00996600
-16.60723221	-0.20533960	-3.00996600
-16.60518421	-0.21321360	-3.00996600
-16.60313621	-0.21321360	-3.00996600
-16.60108821	-0.20533960	-3.00996600
-16.59904021	-0.21321360	-3.00996600
-16.59699221	-0.20533960	-3.00996600
-16.59494421	-0.20533960	-3.00996600
-16.59289621	-0.21321360	-3.00996600
-16.59084821	-0.21321360	-3.00996600
-16.58880021	-0.20533960	-3.00996600
-16.58675221	-0.20533960	-3.00996600
-16.58470421	-0.21321360	-3.00996600
-16.58265621	-0.21321360	-3.00996600
-16.58060821	-0.21321360	-3.00996600
-16.57856021	-0.21321360	-3.00996600
-16.57651221	-0.21321360	-3.00996600
-16.57446421	-0.21321360	-3.00996600
-16.57241621	-0.21321360	-3.00996600
-16.57036821	-0.21321360	-3.00996600
-16.56832021	-0.21321360	-3.00996600
-16.56627221	-0.21321360	-3.00996600
-16.56422421	-0.21321360	-3.00996600
-16.56217621	-0.21321360	-3.00996600
-16.56012821	-0.21321360	-3.00996600
-16.55808021	-0.21321360	-3.00996600
-16.55603221	-0.21321360	-3.00996600
-16.55398421	-0.21321360	-2.85187000
-16.55193621	-0.21321360	-2.85187000
-16.54988821	-0.21321360	-2.85187000
-16.54784021	-0.21321360	-2.85187000
-16.54579221	-0.21321360	-3.00996600
-16.54374421	-0.21321360	-3.00996600
-16.54169621	-0.21321360	-2.85187000
-16.53964821	-0.21321360	-2.85187000
-16.53760021	-0.21321360	-2.85187000
-16.53555221	-0.21321360	-3.00996600
-16.53350421	-0.21321360	-2.85187000
-16.53145621	-0.21321360	-3.00996600
-16.52940821	-0.21321360	-3.00996600
-16.52736021	-0.21321360	-3.00996600
-16.52531221	-0.21321360	-2.85187000
-16.52326421	-0.21321360	-2.85187000
-16.52121621	-0.21321360	-2.85187000
-16.51916821	-0.21321360	-2.85187000
-16.51712021	-0.21321360	-3.00996600
-16.51507221	-0.21321360	-2.85187000
-16.51302421	-0.21321360	-3.00996600
-16.51097621	-0.21321360	-2.85187000
-16.50892821	-0.21321360	-3.00996600
-16.50688021	-0.21321360	-2.85187000
-16.50483221	-0.21321360	-3.00996600
-16.50278421	-0.21321360	-2.85187000
-16.50073621	-0.21321360	-2.85187000
-16.49868821	-0.21321360	-2.85187000
-16.49664021	-0.21321360	-3.00996600
-16.49459221	-0.21321360	-2.85187000
-16.49254421	-0.21321360	-2.85187000
-16.49049621	-0.21321360	-2.85187000
-16.48844821	-0.21321360	-2.85187000
-16.48640021	-0.21321360	-2.85187000
-16.48435221	-0.21321360	-2.85187000
-16.48230421	-0.22111840	-2.85187000
-16.48025621	-0.22111840	-2.85187000
-16.47820821	-0.22111840	-2.85187000
-16.47616022	-0.21321360	-2.85187000
-16.47411222	-0.21321360	-2.85187000
-16.47206422	-0.21321360	-2.85187000
-16.47001622	-0.21321360	-2.85187000
-16.46796822	-0.21321360	-2.85187000
-16.46592022	-0.21321360	-2.85187000
-16.46387222	-0.21321360	-2.85187000
-16.46182422	-0.21321360	-2.85187000
-16.45977622	-0.21321360	-2.85187000
-16.45772822	-0.22111840	-2.85187000
-16.45568022	-0.21321360	-2.85187000
-16.45363222	-0.22111840	-2.85187000
-16.45158422	-0.21321360	-2.85187000
-16.44953622	-0.21321360	-2.85187000
-16.44748822	-0.21321360	-2.85187000
-16.44544022	-0.21321360	-2.85187000
-16.44339222	-0.21321360	-2.85187000
-16.44134422	-0.21321360	-2.85187000
-16.43929622	-0.22111840	-2.85187000
-16.43724822	-0.22111840	-2.85187000
-16.43520022	-0.22111840	-2.85187000
-16.43315222	-0.22111840	-2.85187000
-16.43110422	-0.22111840	-2.85187000
-16.42905622	-0.22111840	-2.85187000
-16.42700822	-0.22111840	-2.85187000
-16.42496022	-0.22111840	-2.85187000
-16.42291222	-0.22111840	-2.85187000
-16.42086422	-0.22111840	-2.85187000
-16.41881622	-0.22111840	-2.85187000
-16.41676822	-0.22111840	-2.85187000
-16.41472022	-0.22111840	-2.85187000
-16.41267222	-0.22111840	-2.85187000
-16.41062422	-0.22111840	-2.85187000
-16.40857622	-0.22111840	-2.85187000
-16.40652822	-0.22111840	-2.85187000
-16.40448022	-0.22111840	-2.85187000
-16.40243222	-0.22111840	-2.85187000
-16.40038422	-0.22111840	-2.85187000
-16.39833622	-0.22111840	-2.85187000
-16.39628822	-0.22111840	-2.85187000
-16.39424022	-0.22111840	-2.85187000
-16.39219222	-0.22111840	-2.85187000
-16.39014422	-0.22111840	-2.85187000
-16.38809622	-0.22111840	-2.85187000
-16.38604822	-0.22111840	-2.85187000
-16.38400022	-0.22111840	-2.85187000
-16.38195222	-0.22111840	-2.85187000
-16.37990422	-0.22111840	-2.85187000
-16.37785622	-0.22111840	-2.85187000
-16.37580822	-0.22111840	-2.85187000
-16.37376022	-0.22111840	-2.85187000
-16.37171222	-0.22111840	-2.85187000
-16.36966422	-0.22111840	-2.85187000
-16.36761622	-0.22111840	-2.85187000
-16.36556822	-0.22111840	-2.85187000
-16.36352022	-0.22111840	-2.85187000
-16.36147222	-0.22111840	-2.85187000
-16.35942422	-0.22111840	-2.85187000
-16.35737622	-0.22111840	-2.85187000
-16.35532822	-0.22111840	-2.85187000
-16.35328022	-0.22111840	-2.85187000
-16.35123222	-0.22111840	-2.85187000
-16.34918422	-0.22111840	-2.85187000
-16.34713622	-0.22111840	-2.85187000
-16.34508822	-0.22111840	-2.85187000
-16.34304022	-0.22902310	-2.85187000
-16.34099222	-0.22111840	-2.85187000
-16.33894422	-0.22111840	-2.85187000
-16.33689622	-0.22902310	-2.85187000
-16.33484822	-0.22111840	-2.85187000
-16.33280022	-0.22111840	-2.85187000
-16.33075222	-0.22111840	-2.85187000
-16.32870422	-0.22902310	-2.85187000
-16.32665622	-0.22902310	-2.85187000
-16.32460822	-0.22111840	-2.85187000
-16.32256022	-0.22111840	-2.85187000
-16.32051222	-0.22111840	-2.85187000
-16.31846422	-0.22111840	-2.85187000
-16.31641622	-0.22111840	-2.85187000
-16.31436822	-0.22111840	-2.85187000
-16.31232022	-0.22111840	-2.85187000
-16.31027222	-0.22111840	-2.85187000
-16.30822422	-0.22111840	-2.85187000
-16.30617622	-0.22111840	-2.85187000
-16.30412822	-0.22111840	-2.85187000
-16.30208022	-0.22111840	-2.85187000
-16.30003222	-0.22111840	-2.85187000
-16.29798422	-0.22111840	-2.85187000
-16.29593622	-0.22111840	-2.85187000
-16.29388822	-0.22111840	-2.85187000
-16.29184022	-0.22111840	-2.85187000
-16.28979222	-0.22111840	-2.85187000
-16.28774422	-0.22902310	-2.85187000
-16.28569622	-0.22111840	-2.85187000
-16.28364822	-0.22111840	-2.85187000
-16.28160022	-0.22111840	-2.85187000
-16.27955222	-0.22111840	-2.85187000
-16.27750422	-0.22902310	-2.85187000
-16.27545622	-0.22902310	-2.85187000
-16.27340822	-0.22111840	-2.85187000
-16.27136022	-0.22902310	-2.85187000
-16.26931222	-0.22902310	-2.85187000
-16.26726422	-0.22111840	-2.85187000
-16.26521622	-0.22902310	-2.85187000
-16.26316822	-0.22902310	-2.85187000
-16.26112022	-0.22902310	-2.85187000
-16.25907222	-0.22902310	-2.85187000
-16.25702422	-0.22111840	-2.85187000
-16.25497622	-0.22902310	-2.85187000
-16.25292822	-0.22902310	-2.85187000
-16.25088022	-0.22111840	-2.85187000
-16.24883222	-0.22902310	-2.85187000
-16.24678422	-0.22902310	-2.85187000
-16.24473622	-0.22111840	-2.85187000
-16.24268822	-0.22111840	-2.85187000
-16.24064022	-0.22902310	-2.85187000
-16.23859222	-0.22902310	-2.85187000
-16.23654422	-0.22902310	-2.85187000
-16.23449622	-0.22902310	-2.85187000
-16.23244822	-0.22111840	-2.85187000
-16.23040022	-0.22902310	-2.85187000
-16.22835222	-0.22111840	-2.85187000
-16.22630422	-0.22902310	-2.85187000
-16.22425622	-0.22111840	-2.85187000
-16.22220822	-0.22902310	-2.85187000
-16.22016022	-0.22902310	-2.85187000
-16.21811222	-0.22902310	-2.85187000
-16.21606422	-0.22902310	-2.85187000
-16.21401622	-0.23692790	-2.85187000
-16.21196822	-0.22902310	-2.85187000
-16.20992022	-0.22902310	-2.85187000
-16.20787222	-0.22902310	-2.85187000
-16.20582422	-0.22902310	-2.85187000
